Radius,Gravity,Pressure,Mass,Density
3000.0,-0.005580731549816703,5.832605919509709,752537104240899.1,7000.0
3100.0,-0.005776327031634716,5.832601876080788,831705239111361.9,7000.0
3200.0,-0.005971929089417019,5.832597695730425,916239214234156.0,7000.0
3300.0,-0.006167537125348674,5.832593378454437,1006314958797882.5,7000.0
3400.0,-0.006363150611945919,5.832588924249009,1102108401991142.5,7000.0
3500.0,-0.006558769082008842,5.832584333110652,1203795473002537.0,7000.0
3600.0,-0.006754392120248639,5.832579605036168,1311552101020667.0,7000.0
3700.0,-0.00695001935627259,5.832574740022618,1425554215234133.5,7000.0
3800.0,-0.0071456504586766825,5.832569738067297,1545977744831537.5,7000.0
3900.0,-0.007341285130047059,5.832564599167705,1672998619001480.0,7000.0
4000.0,-0.007536923102711248,5.832559323321533,1806792766932562.0,7000.0
4100.0,-0.007732564135111167,5.832553910526639,1947536117813384.8,7000.0
4200.0,-0.007928208008694263,5.832548360781033,2095404600832549.0,7000.0
4300.0,-0.008123854525238455,5.832542674082865,2250574145178656.0,7000.0
4400.0,-0.00831950350454185,5.832536850430412,2413220680040307.0,7000.0
4500.0,-0.008515154782420499,5.832530889822063,2583520134606102.5,7000.0
4600.0,-0.008710808208967321,5.832524792256317,2761648438064644.0,7000.0
4700.0,-0.008906463647033284,5.832518557731764,2947781519604532.0,7000.0
4800.0,-0.009102120970898445,5.832512186247085,3142095308414368.0,7000.0
4900.0,-0.009297780065105704,5.832505677801039,3344765733682753.0,7000.0
5000.0,-0.009493440823434538,5.832499032392462,3555968724598287.5,7000.0
5100.0,-0.009689103147995445,5.832492250020259,3775880210349573.0,7000.0
5200.0,-0.009884766948428879,5.8324853306833955,4004676120125210.5,7000.0
5300.0,-0.010080432141194888,5.832478274380897,4242532383113801.0,7000.0
5400.0,-0.01027609864894166,5.8324710811118425,4489624928503945.5,7000.0
5500.0,-0.010471766399942973,5.8324637508753625,4746129685484245.0,7000.0
5600.0,-0.010667435327595903,5.832456283670633,5012222583243300.0,7000.0
5700.0,-0.010863105369971423,5.832448679496875,5288079550969713.0,7000.0
5800.0,-0.011058776469411462,5.832440938353346,5573876517852084.0,7000.0
5900.0,-0.01125444857216698,5.832433060239346,5869789413079014.0,7000.0
6000.0,-0.011450121628072202,5.832425045154206,6175994165839104.0,7000.0
6100.0,-0.011645795590250913,5.832416893097293,6492666705320955.0,7000.0
6200.0,-0.011841470414851169,5.832408604068003,6819982960713168.0,7000.0
6300.0,-0.01203714606080528,5.832400178065761,7158118861204345.0,7000.0
6400.0,-0.012232822489612282,5.832391615090018,7507250335983086.0,7000.0
6500.0,-0.012428499665140503,5.832382915140253,7867553314237992.0,7000.0
6600.0,-0.012624177553448072,5.832374078215965,8239203725157665.0,7000.0
6700.0,-0.012819856122619492,5.832365104316679,8622377497930705.0,7000.0
6800.0,-0.013015535342616654,5.832355993441939,9017250561745714.0,7000.0
6900.0,-0.013211215185142788,5.83234674559131,9423998845791292.0,7000.0
7000.0,-0.013406895623518078,5.832337360764373,9842798279256040.0,7000.0
7100.0,-0.0136025766325658,5.83232783896073,1.027382479132856e+16,7000.0
7200.0,-0.013798258188507937,5.832318180179997,1.0717254311197452e+16,7000.0
7300.0,-0.013993940268869376,5.832308384421809,1.1173262768051318e+16,7000.0
7400.0,-0.014189622852389873,5.832298451685813,1.1642026091078758e+16,7000.0
7500.0,-0.014385305918943068,5.83228838197167,1.2123720209468374e+16,7000.0
7600.0,-0.01458098944946188,5.832278175279056,1.2618521052408766e+16,7000.0
7700.0,-0.014776673425869725,5.832267831607657,1.3126604549088536e+16,7000.0
7800.0,-0.014972357831017028,5.832257350957176,1.3648146628696284e+16,7000.0
7900.0,-0.01516804264862254,5.832246733327321,1.4183323220420612e+16,7000.0
8000.0,-0.015363727863219085,5.832235978717816,1.4732310253450122e+16,7000.0
8100.0,-0.015559413460103281,5.8322250871283945,1.5295283656973412e+16,7000.0
8200.0,-0.015755099425289004,5.8322140585587965,1.5872419360179086e+16,7000.0
8300.0,-0.015950785745464147,5.832202893008775,1.6463893292255744e+16,7000.0
8400.0,-0.016146472407950512,5.832191590478089,1.7069881382391986e+16,7000.0
8500.0,-0.016342159400666537,5.832180150966509,1.7690559559776414e+16,7000.0
8600.0,-0.01653784671209257,5.83216857447381,1.8326103753597628e+16,7000.0
8700.0,-0.016733534331238618,5.8321568609997785,1.897668989304423e+16,7000.0
8800.0,-0.01692922224761423,5.832145010544206,1.9642493907304824e+16,7000.0
8900.0,-0.01712491045120042,5.8321330231068895,2.032369172556801e+16,7000.0
9000.0,-0.017320598932423513,5.832120898687637,2.102045927702238e+16,7000.0
9100.0,-0.01751628768213064,5.83210863728626,2.1732972490856544e+16,7000.0
9200.0,-0.017711976691566888,5.832096238902576,2.2461407296259104e+16,7000.0
9300.0,-0.017907665952353893,5.832083703536409,2.3205939622418656e+16,7000.0
9400.0,-0.01810335545646983,5.8320710311875885,2.3966745398523804e+16,7000.0
9500.0,-0.018299045196230622,5.832058221855951,2.4744000553763148e+16,7000.0
9600.0,-0.01849473516427237,5.832045275541336,2.553788101732529e+16,7000.0
9700.0,-0.018690425353534837,5.832032192243588,2.6348562718398828e+16,7000.0
9800.0,-0.018886115757245962,5.832018971962559,2.717622158617237e+16,7000.0
9900.0,-0.0190818063689073,5.8320056146981,2.8021033549834508e+16,7000.0
10000.0,-0.01927749718228034,5.831992120450073,2.888317453857385e+16,7000.0
10100.0,-0.019473188191373655,5.831978489218338,2.976282048157899e+16,7000.0
10200.0,-0.019668879390430757,5.831964721002764,3.0660147308038536e+16,7000.0
10300.0,-0.019864570773918722,5.831950815803222,3.1575330947141084e+16,7000.0
10400.0,-0.020060262336517434,5.831936773619587,3.250854732807524e+16,7000.0
10500.0,-0.02025595407310944,5.831922594451735,3.34599723800296e+16,7000.0
10600.0,-0.0204516459787704,5.83190827829955,3.442978203219277e+16,7000.0
10700.0,-0.02064733804876006,5.831893825162916,3.5418152213753344e+16,7000.0
10800.0,-0.020843030278513742,5.831879235041721,3.642525885389993e+16,7000.0
10900.0,-0.02103872266363427,5.831864507935856,3.745127788182113e+16,7000.0
11000.0,-0.02123441519988436,5.831849643845216,3.849638522670554e+16,7000.0
11100.0,-0.021430107883179433,5.8318346427696985,3.956075681774176e+16,7000.0
11200.0,-0.021625800709580784,5.831819504709202,4.064456858411839e+16,7000.0
11300.0,-0.021821493675289134,5.831804229663629,4.174799645502404e+16,7000.0
11400.0,-0.0220171867766385,5.831788817632886,4.2871216359647304e+16,7000.0
11500.0,-0.022212880010090433,5.831773268616878,4.401440422717678e+16,7000.0
11600.0,-0.022408573372228482,5.831757582615517,4.517773598680109e+16,7000.0
11700.0,-0.022604266859753003,5.8317417596287155,4.636138756770881e+16,7000.0
11800.0,-0.022799960469476202,5.831725799656387,4.756553489908854e+16,7000.0
11900.0,-0.022995654198317443,5.831709702698448,4.8790353910128904e+16,7000.0
12000.0,-0.023191348043298775,5.831693468754818,5.003602053001849e+16,7000.0
12100.0,-0.02338704200154069,5.831677097825416,5.1302710687945896e+16,7000.0
12200.0,-0.023582736070258094,5.831660589910168,5.259060031309973e+16,7000.0
12300.0,-0.023778430246756462,5.831643945008995,5.3899865334668584e+16,7000.0
12400.0,-0.023974124528428186,5.8316271631218255,5.5230681681841064e+16,7000.0
12500.0,-0.024169818912749108,5.831610244248587,5.658322528380577e+16,7000.0
12600.0,-0.0243655133972752,5.831593188389209,5.7957672069751304e+16,7000.0
12700.0,-0.024561207979639413,5.831575995543623,5.9354197968866264e+16,7000.0
12800.0,-0.024756902657548662,5.831558665711762,6.0772978910339256e+16,7000.0
12900.0,-0.02495259742878097,5.831541198893563,6.221419082335888e+16,7000.0
13000.0,-0.025148292291182733,5.831523595088958,6.3678009637113736e+16,7000.0
13100.0,-0.02534398724266609,5.831505854297888,6.5164611280792424e+16,7000.0
13200.0,-0.025539682281206476,5.831487976520292,6.667417168358355e+16,7000.0
13300.0,-0.025735377404840186,5.83146996175611,6.820686677467571e+16,7000.0
13400.0,-0.025931072611662144,5.831451810005281,6.97628724832575e+16,7000.0
13500.0,-0.02612676789982373,5.831433521267751,7.134236473851754e+16,7000.0
13600.0,-0.026322463267530686,5.8314150955434645,7.29455194696444e+16,7000.0
13700.0,-0.026518158713041137,5.831396532832366,7.45725126058267e+16,7000.0
13800.0,-0.02671385423466371,5.831377833134401,7.622352007625306e+16,7000.0
13900.0,-0.026909549830755698,5.83135899644952,7.789871781011205e+16,7000.0
14000.0,-0.02710524549972132,5.8313400227776695,7.959828173659229e+16,7000.0
14100.0,-0.02730094124001008,5.831320912118802,8.132238778488237e+16,7000.0
14200.0,-0.027496637050115146,5.831301664472867,8.30712118841709e+16,7000.0
14300.0,-0.027692332928571838,5.831282279839817,8.484492996364646e+16,7000.0
14400.0,-0.027888028873956174,5.831262758219605,8.664371795249768e+16,7000.0
14500.0,-0.028083724884883435,5.831243099612187,8.846775177991314e+16,7000.0
14600.0,-0.02827942096000685,5.831223304017514,9.031720737508144e+16,7000.0
14700.0,-0.028475117098016298,5.831203371435546,9.21922606671912e+16,7000.0
14800.0,-0.02867081329763706,5.831183301866238,9.4093087585431e+16,7000.0
14900.0,-0.02886650955762864,5.831163095309547,9.601986405898947e+16,7000.0
15000.0,-0.029062205876783615,5.831142751765434,9.797276601705518e+16,7000.0
15100.0,-0.029257902253926563,5.8311222712338555,9.995196938881675e+16,7000.0
15200.0,-0.029453598687912984,5.831101653714774,1.0195765010346278e+17,7000.0
15300.0,-0.029649295177628297,5.83108089920815,1.0398998409018187e+17,7000.0
15400.0,-0.02984499172198687,5.831060007713944,1.0604914727816261e+17,7000.0
15500.0,-0.030040688319931095,5.831038979232121,1.081353155965936e+17,7000.0
15600.0,-0.030236384970430484,5.831017813762641,1.1024866497466346e+17,7000.0
15700.0,-0.03043208167248079,5.830996511305471,1.1238937134156077e+17,7000.0
15800.0,-0.0306277784251032,5.830975071860573,1.1455761062647414e+17,7000.0
15900.0,-0.030823475227343525,5.830953495427914,1.1675355875859218e+17,7000.0
16000.0,-0.03101917207827143,5.830931782007458,1.1897739166710347e+17,7000.0
16100.0,-0.031214868976979695,5.830909931599175,1.2122928528119664e+17,7000.0
16200.0,-0.0314105659225835,5.830887944203028,1.2350941553006027e+17,7000.0
16300.0,-0.03160626291421972,5.830865819818989,1.2581795834288296e+17,7000.0
16400.0,-0.031801959951046316,5.8308435584470235,1.2815508964885333e+17,7000.0
16500.0,-0.03199765703224164,5.830821160087101,1.3052098537715995e+17,7000.0
16600.0,-0.03219335415700385,5.830798624739191,1.3291582145699146e+17,7000.0
16700.0,-0.032389051324550305,5.830775952403264,1.3533977381753643e+17,7000.0
16800.0,-0.03258474853411699,5.83075314307929,1.3779301838798347e+17,7000.0
16900.0,-0.03278044578495801,5.830730196767241,1.4027573109752118e+17,7000.0
17000.0,-0.032976143076344964,5.830707113467087,1.4278808787533818e+17,7000.0
17100.0,-0.033171840407566544,5.830683893178802,1.4533026465062304e+17,7000.0
17200.0,-0.03336753777792795,5.830660535902357,1.4790243735256438e+17,7000.0
17300.0,-0.033563235186750445,5.8306370416377264,1.505047819103508e+17,7000.0
17400.0,-0.03375893263337093,5.830613410384884,1.5313747425317088e+17,7000.0
17500.0,-0.03395463011714143,5.830589642143802,1.5580069031021325e+17,7000.0
17600.0,-0.034150327637428694,5.830565736914456,1.584946060106665e+17,7000.0
17700.0,-0.034346025193613815,5.83054169469682,1.6121939728371923e+17,7000.0
17800.0,-0.03454172278509175,5.830517515490871,1.6397524005856003e+17,7000.0
17900.0,-0.03473742041127103,5.8304931992965825,1.6676231026437754e+17,7000.0
18000.0,-0.03493311807157326,5.830468746113931,1.6958078383036032e+17,7000.0
18100.0,-0.035128815765432905,5.830444155942896,1.72430836685697e+17,7000.0
18200.0,-0.03532451349229679,5.830419428783451,1.7531264475957613e+17,7000.0
18300.0,-0.03552021125162388,5.830394564635576,1.7822638398118637e+17,7000.0
18400.0,-0.03571590904288487,5.830369563499246,1.811722302797163e+17,7000.0
18500.0,-0.03591160686556193,5.83034442537444,1.841503595843545e+17,7000.0
18600.0,-0.03610730471914834,5.830319150261137,1.871609478242896e+17,7000.0
18700.0,-0.03630300260314822,5.830293738159315,1.9020417092871018e+17,7000.0
18800.0,-0.036498700517076266,5.830268189068954,1.9328020482680486e+17,7000.0
18900.0,-0.03669439846045742,5.830242502990031,1.9638922544776224e+17,7000.0
19000.0,-0.036890096432826626,5.830216679922528,1.995314087207709e+17,7000.0
19100.0,-0.03708579443372858,5.830190719866424,2.027069305750195e+17,7000.0
19200.0,-0.03728149246271746,5.830164622821701,2.0591596693969654e+17,7000.0
19300.0,-0.037477190519356676,5.830138388788337,2.091586937439907e+17,7000.0
19400.0,-0.03767288860321865,5.830112017766315,2.1243528691709053e+17,7000.0
19500.0,-0.03786858671388457,5.830085509755616,2.1574592238818467e+17,7000.0
19600.0,-0.03806428485094417,5.830058864756221,2.1909077608646173e+17,7000.0
19700.0,-0.038259983013995524,5.830032082768112,2.2247002394111027e+17,7000.0
19800.0,-0.038455681202644795,5.830005163791269,2.258838418813189e+17,7000.0
19900.0,-0.038651379416506114,5.829978107825678,2.2933240583627626e+17,7000.0
20000.0,-0.038847077655201276,5.8299509148713184,2.328158917351709e+17,7000.0
20100.0,-0.03904277591835965,5.829923584928176,2.363344755071915e+17,7000.0
20200.0,-0.03923847420561789,5.829896117996232,2.3988833308152656e+17,7000.0
20300.0,-0.039434172516619875,5.82986851407547,2.4347764038736474e+17,7000.0
20400.0,-0.03962987085101641,5.829840773165874,2.4710257335389462e+17,7000.0
20500.0,-0.03982556920846513,5.829812895267429,2.5076330791030483e+17,7000.0
20600.0,-0.040021267588630345,5.829784880380116,2.5446001998578394e+17,7000.0
20700.0,-0.040216965991182824,5.829756728503923,2.5819288550952054e+17,7000.0
20800.0,-0.040412664415799666,5.829728439638831,2.6196208041070326e+17,7000.0
20900.0,-0.040608362862164155,5.829700013784827,2.657677806185207e+17,7000.0
21000.0,-0.04080406132996563,5.8296714509418965,2.6961016206216147e+17,7000.0
21100.0,-0.04099975981889928,5.829642751110024,2.7348940067081414e+17,7000.0
21200.0,-0.04119545832866607,5.829613914289193,2.7740567237366733e+17,7000.0
21300.0,-0.04139115685897257,5.829584940479392,2.8135915309990963e+17,7000.0
21400.0,-0.04158685540953086,5.829555829680605,2.8535001877872966e+17,7000.0
21500.0,-0.04178255398005834,5.829526581892819,2.8937844533931603e+17,7000.0
21600.0,-0.041978252570277666,5.829497197116019,2.934446087108573e+17,7000.0
21700.0,-0.04217395117991659,5.829467675350193,2.975486848225421e+17,7000.0
21800.0,-0.04236964980870788,5.8294380165953275,3.01690849603559e+17,7000.0
21900.0,-0.042565348456389186,5.829408220851408,3.0587127898309664e+17,7000.0
22000.0,-0.04276104712270289,5.829378288118423,3.100901488903436e+17,7000.0
22100.0,-0.04295674580739609,5.829348218396357,3.143476352544885e+17,7000.0
22200.0,-0.0431524445102204,5.829318011685201,3.1864391400471994e+17,7000.0
22300.0,-0.043348143230931904,5.829287667984938,3.229791610702265e+17,7000.0
22400.0,-0.043543841969291036,5.82925718729556,3.2735355238019674e+17,7000.0
22500.0,-0.0437395407250625,5.829226569617052,3.317672638638193e+17,7000.0
22600.0,-0.04393523949801517,5.829195814949403,3.362204714502829e+17,7000.0
22700.0,-0.044130938287921966,5.829164923292603,3.4071335106877594e+17,7000.0
22800.0,-0.04432663709455981,5.8291338946466364,3.452460786484871e+17,7000.0
22900.0,-0.04452233591770953,5.829102729011494,3.4981883011860506e+17,7000.0
23000.0,-0.044718034757155745,5.829071426387164,3.5443178140831834e+17,7000.0
23100.0,-0.04491373361268681,5.829039986773635,3.5908510844681555e+17,7000.0
23200.0,-0.045109432484094734,5.829008410170895,3.637789871632853e+17,7000.0
23300.0,-0.04530513137117509,5.828976696578936,3.6851359348691616e+17,7000.0
23400.0,-0.04550083027372695,5.828944845997744,3.732891033468968e+17,7000.0
23500.0,-0.045696529191552815,5.8289128584273096,3.7810569267241574e+17,7000.0
23600.0,-0.04589222812445851,5.828880733867623,3.829635373926616e+17,7000.0
23700.0,-0.04608792707225316,5.828848472318673,3.8786281343682304e+17,7000.0
23800.0,-0.04628362603474909,5.828816073780449,3.9280369673408864e+17,7000.0
23900.0,-0.04647932501176177,5.828783538252941,3.97786363213647e+17,7000.0
24000.0,-0.04667502400310972,5.828750865736139,4.0281098880468666e+17,7000.0
24100.0,-0.046870723008614515,5.828718056230033,4.078777494363963e+17,7000.0
24200.0,-0.04706642202810064,5.8286851097346135,4.129868210379645e+17,7000.0
24300.0,-0.0472621210613955,5.828652026249871,4.181383795385798e+17,7000.0
24400.0,-0.0474578201083293,5.828618805775794,4.2333260086743085e+17,7000.0
24500.0,-0.047653519168735045,5.828585448312376,4.2856966095370624e+17,7000.0
24600.0,-0.04784921824244845,5.8285519538596064,4.338497357265946e+17,7000.0
24700.0,-0.04804491732930786,5.828518322417477,4.3917300111528454e+17,7000.0
24800.0,-0.04824061642915427,5.828484553985977,4.445396330489646e+17,7000.0
24900.0,-0.048436315541831206,5.828450648565097,4.499498074568234e+17,7000.0
25000.0,-0.04863201466718469,5.82841660615483,4.554037002680496e+17,7000.0
25100.0,-0.048827713805063226,5.828382426755166,4.6090148741183174e+17,7000.0
25200.0,-0.0490234129553177,5.828348110366098,4.6644334481735846e+17,7000.0
25300.0,-0.04921911211780136,5.828313656987615,4.720294484138183e+17,7000.0
25400.0,-0.04941481129236977,5.82827906661971,4.7765997413039994e+17,7000.0
25500.0,-0.04961051047888075,5.828244339262375,4.833350978962919e+17,7000.0
25600.0,-0.04980620967719435,5.8282094749156,4.890549956406828e+17,7000.0
25700.0,-0.050001908887172805,5.82817447357938,4.9481984329276134e+17,7000.0
25800.0,-0.05019760810868047,5.828139335253704,5.0062981678171603e+17,7000.0
25900.0,-0.0503933073415838,5.828104059938565,5.064850920367355e+17,7000.0
26000.0,-0.050589006585751314,5.828068647633955,5.1238584498700826e+17,7000.0
26100.0,-0.05078470584105353,5.8280330983398665,5.18332251561723e+17,7000.0
26200.0,-0.05098040510736296,5.827997412056291,5.2432448769006835e+17,7000.0
26300.0,-0.05117610438455403,5.827961588783222,5.3036272930123283e+17,7000.0
26400.0,-0.05137180367250311,5.827925628520652,5.364471523244051e+17,7000.0
26500.0,-0.05156750297108839,5.827889531268572,5.4257793268877376e+17,7000.0
26600.0,-0.05176320228018992,5.827853297026976,5.4875524632352736e+17,7000.0
26700.0,-0.05195890159968955,5.827816925795855,5.549792691578545e+17,7000.0
26800.0,-0.052154600929470864,5.827780417575205,5.612501771209439e+17,7000.0
26900.0,-0.05235030026941921,5.827743772365016,5.67568146141984e+17,7000.0
27000.0,-0.052545999619421614,5.827706990165282,5.739333521501635e+17,7000.0
27100.0,-0.052741698979366786,5.827670070975997,5.80345971074671e+17,7000.0
27200.0,-0.05293739834914505,5.8276330147971525,5.86806178844695e+17,7000.0
27300.0,-0.05313309772864836,5.8275958216287425,5.933141513894243e+17,7000.0
27400.0,-0.053328797117770235,5.827558491470759,5.998700646380472e+17,7000.0
27500.0,-0.053524496516405735,5.8275210243231985,6.064740945197526e+17,7000.0
27600.0,-0.05372019592445148,5.827483420186051,6.13126416963729e+17,7000.0
27700.0,-0.05391589534180554,5.827445679059312,6.19827207899165e+17,7000.0
27800.0,-0.05411159476836744,5.827407800942974,6.265766432552492e+17,7000.0
27900.0,-0.05430729420403819,5.827369785837031,6.3337489896117e+17,7000.0
28000.0,-0.0545029936487202,5.827331633741477,6.402221509461164e+17,7000.0
28100.0,-0.054698693102317265,5.827293344656305,6.471185751392767e+17,7000.0
28200.0,-0.054894392564734544,5.8272549185815095,6.540643474698396e+17,7000.0
28300.0,-0.05509009203587853,5.827216355517084,6.610596438669937e+17,7000.0
28400.0,-0.05528579151565704,5.827177655463023,6.681046402599276e+17,7000.0
28500.0,-0.055481491003979186,5.8271388184193205,6.751995125778299e+17,7000.0
28600.0,-0.05567719050075535,5.827099844385969,6.823444367498892e+17,7000.0
28700.0,-0.05587289000589716,5.8270607333629645,6.89539588705294e+17,7000.0
28800.0,-0.05606858951931748,5.827021485350301,6.96785144373233e+17,7000.0
28900.0,-0.056264289040930365,5.826982100347972,7.040812796828948e+17,7000.0
29000.0,-0.05645998857065106,5.826942578355972,7.11428170563468e+17,7000.0
29100.0,-0.056655688108396,5.826902919374296,7.188259929441413e+17,7000.0
29200.0,-0.056851387654082736,5.826863123402938,7.262749227541032e+17,7000.0
29300.0,-0.05704708720762994,5.826823190441893,7.337751359225422e+17,7000.0
29400.0,-0.057242786768957415,5.826783120491155,7.41326808378647e+17,7000.0
29500.0,-0.05743848633798604,5.826742913550718,7.489301160516063e+17,7000.0
29600.0,-0.05763418591463776,5.826702569620577,7.565852348706085e+17,7000.0
29700.0,-0.057829885498835575,5.826662088700728,7.642923407648424e+17,7000.0
29800.0,-0.05802558509050351,5.826621470791165,7.720516096634964e+17,7000.0
29900.0,-0.058221284689566624,5.8265807158918825,7.798632174957594e+17,7000.0
30000.0,-0.05841698429595096,5.826539824002875,7.877273401908196e+17,7000.0
30100.0,-0.05861268390958355,5.826498795124139,7.956441536778659e+17,7000.0
30200.0,-0.0588083835303924,5.826457629255668,8.036138338860868e+17,7000.0
30300.0,-0.059004083158306436,5.8264163263974575,8.116365567446708e+17,7000.0
30400.0,-0.05919978279325557,5.826374886549502,8.197124981828068e+17,7000.0
30500.0,-0.05939548243517057,5.826333309711797,8.278418341296831e+17,7000.0
30600.0,-0.05959118208398319,5.826291595884339,8.360247405144884e+17,7000.0
30700.0,-0.059786881739625986,5.826249745067121,8.442613932664114e+17,7000.0
30800.0,-0.05998258140203243,5.826207757260139,8.525519683146405e+17,7000.0
30900.0,-0.06017828107113689,5.82616563246339,8.608966415883645e+17,7000.0
31000.0,-0.060373980746874514,5.826123370676867,8.69295589016772e+17,7000.0
31100.0,-0.06056968042918133,5.826080971900566,8.777489865290514e+17,7000.0
31200.0,-0.060765380117994164,5.826038436134484,8.862570100543914e+17,7000.0
31300.0,-0.06096107981325067,5.825995763378614,8.948198355219807e+17,7000.0
31400.0,-0.061156779514889285,5.825952953632954,9.034376388610077e+17,7000.0
31500.0,-0.06135247922284921,5.825910006897497,9.121105960006612e+17,7000.0
31600.0,-0.061548178937070444,5.825866923172241,9.208388828701298e+17,7000.0
31700.0,-0.06174387865749374,5.825823702457181,9.29622675398602e+17,7000.0
31800.0,-0.06193957838406057,5.825780344752312,9.384621495152663e+17,7000.0
31900.0,-0.062135278116713176,5.82573685005763,9.473574811493115e+17,7000.0
32000.0,-0.06233097785539449,5.8256932183731305,9.563088462299261e+17,7000.0
32100.0,-0.06252667760004817,5.825649449698811,9.653164206862988e+17,7000.0
32200.0,-0.06272237735061859,5.825605544034665,9.74380380447618e+17,7000.0
32300.0,-0.06291807710705076,5.82556150138069,9.835009014430725e+17,7000.0
32400.0,-0.06311377686929043,5.825517321736882,9.926781596018509e+17,7000.0
32500.0,-0.063309476637284,5.825473005103237,1.0019123308531416e+18,7000.0
32600.0,-0.0635051764109785,5.825428551479749,1.0112035911261335e+18,7000.0
32700.0,-0.06370087619032165,5.825383960866416,1.020552116350015e+18,7000.0
32800.0,-0.06389657597526177,5.825339233263233,1.0299580824539747e+18,7000.0
32900.0,-0.06409227576574783,5.825294368670198,1.0394216653672012e+18,7000.0
33000.0,-0.0642879755617294,5.825249367087304,1.0489430410188831e+18,7000.0
33100.0,-0.06448367536315668,5.82520422851455,1.058522385338209e+18,7000.0
33200.0,-0.06467937516998046,5.825158952951931,1.0681598742543676e+18,7000.0
33300.0,-0.06487507498215211,5.825113540399443,1.0778556836965475e+18,7000.0
33400.0,-0.06507077479962364,5.825067990857084,1.0876099895939372e+18,7000.0
33500.0,-0.06526647462234754,5.825022304324849,1.0974229678757253e+18,7000.0
33600.0,-0.06546217445027694,5.824976480802733,1.1072947944711005e+18,7000.0
33700.0,-0.06565787428336549,5.824930520290735,1.1172256453092515e+18,7000.0
33800.0,-0.06585357412156741,5.82488442278885,1.1272156963193665e+18,7000.0
33900.0,-0.06604927396483744,5.824838188297075,1.1372651234306345e+18,7000.0
34000.0,-0.06624497381313084,5.824791816815405,1.1473741025722438e+18,7000.0
34100.0,-0.06644067366640345,5.8247453083438385,1.1575428096733832e+18,7000.0
34200.0,-0.06663637352461159,5.824698662882372,1.1677714206632412e+18,7000.0
34300.0,-0.06683207338771208,5.824651880431,1.1780601114710065e+18,7000.0
34400.0,-0.06702777325566225,5.8246049609897215,1.1884090580258678e+18,7000.0
34500.0,-0.06722347312841996,5.824557904558532,1.1988184362570135e+18,7000.0
34600.0,-0.06741917300594348,5.824510711137427,1.2092884220936323e+18,7000.0
34700.0,-0.06761487288819164,5.824463380726405,1.2198191914649126e+18,7000.0
34800.0,-0.06781057277512369,5.8244159133254625,1.2304109203000433e+18,7000.0
34900.0,-0.06800627266669936,5.824368308934596,1.2410637845282127e+18,7000.0
35000.0,-0.06820197256287888,5.824320567553802,1.2517779600786097e+18,7000.0
35100.0,-0.0683976724636229,5.824272689183077,1.2625536228804227e+18,7000.0
35200.0,-0.06859337236889249,5.824224673822419,1.2733909488628403e+18,7000.0
35300.0,-0.0687890722786492,5.8241765214718235,1.2842901139550513e+18,7000.0
35400.0,-0.06898477219285501,5.824128232131288,1.295251294086244e+18,7000.0
35500.0,-0.06918047211147232,5.824079805800811,1.3062746651856074e+18,7000.0
35600.0,-0.06937617203446396,5.824031242480387,1.3173604031823299e+18,7000.0
35700.0,-0.06957187196179314,5.823982542170014,1.3285086840055997e+18,7000.0
