Radius,Gravity,Pressure,Mass,Density
16100.0,-0.031214868976979695,5.661833954640771,1.2122928528119664e+17,7000.0
16200.0,-0.0314105659225835,5.661811967244626,1.2350941553006027e+17,7000.0
16300.0,-0.03160626291421972,5.661789842860586,1.2581795834288296e+17,7000.0
16400.0,-0.031801959951046316,5.661767581488621,1.2815508964885333e+17,7000.0
16500.0,-0.03199765703224164,5.661745183128699,1.3052098537715995e+17,7000.0
16600.0,-0.03219335415700385,5.661722647780788,1.3291582145699146e+17,7000.0
16700.0,-0.032389051324550305,5.661699975444861,1.3533977381753643e+17,7000.0
16800.0,-0.03258474853411699,5.661677166120888,1.3779301838798347e+17,7000.0
16900.0,-0.03278044578495801,5.661654219808838,1.4027573109752118e+17,7000.0
17000.0,-0.032976143076344964,5.661631136508684,1.4278808787533818e+17,7000.0
17100.0,-0.033171840407566544,5.661607916220399,1.4533026465062304e+17,7000.0
17200.0,-0.03336753777792795,5.661584558943955,1.4790243735256438e+17,7000.0
17300.0,-0.033563235186750445,5.661561064679324,1.505047819103508e+17,7000.0
17400.0,-0.03375893263337093,5.661537433426481,1.5313747425317088e+17,7000.0
17500.0,-0.03395463011714143,5.6615136651853994,1.5580069031021325e+17,7000.0
17600.0,-0.034150327637428694,5.661489759956053,1.584946060106665e+17,7000.0
17700.0,-0.034346025193613815,5.661465717738418,1.6121939728371923e+17,7000.0
17800.0,-0.03454172278509175,5.6614415385324675,1.6397524005856003e+17,7000.0
17900.0,-0.03473742041127103,5.66141722233818,1.6676231026437754e+17,7000.0
18000.0,-0.03493311807157326,5.661392769155529,1.6958078383036032e+17,7000.0
18100.0,-0.035128815765432905,5.661368178984493,1.72430836685697e+17,7000.0
18200.0,-0.03532451349229679,5.661343451825048,1.7531264475957613e+17,7000.0
18300.0,-0.03552021125162388,5.661318587677172,1.7822638398118637e+17,7000.0
18400.0,-0.03571590904288487,5.661293586540843,1.811722302797163e+17,7000.0
18500.0,-0.03591160686556193,5.661268448416037,1.841503595843545e+17,7000.0
18600.0,-0.03610730471914834,5.661243173302735,1.871609478242896e+17,7000.0
18700.0,-0.03630300260314822,5.661217761200913,1.9020417092871018e+17,7000.0
18800.0,-0.036498700517076266,5.661192212110551,1.9328020482680486e+17,7000.0
18900.0,-0.03669439846045742,5.661166526031629,1.9638922544776224e+17,7000.0
19000.0,-0.036890096432826626,5.661140702964126,1.995314087207709e+17,7000.0
19100.0,-0.03708579443372858,5.661114742908022,2.027069305750195e+17,7000.0
19200.0,-0.03728149246271746,5.661088645863298,2.0591596693969654e+17,7000.0
19300.0,-0.037477190519356676,5.661062411829935,2.091586937439907e+17,7000.0
19400.0,-0.03767288860321865,5.661036040807913,2.1243528691709053e+17,7000.0
19500.0,-0.03786858671388457,5.661009532797213,2.1574592238818467e+17,7000.0
19600.0,-0.03806428485094417,5.660982887797818,2.1909077608646173e+17,7000.0
19700.0,-0.038259983013995524,5.660956105809708,2.2247002394111027e+17,7000.0
19800.0,-0.038455681202644795,5.660929186832867,2.258838418813189e+17,7000.0
19900.0,-0.038651379416506114,5.660902130867275,2.2933240583627626e+17,7000.0
20000.0,-0.038847077655201276,5.660874937912916,2.328158917351709e+17,7000.0
20100.0,-0.03904277591835965,5.660847607969774,2.363344755071915e+17,7000.0
20200.0,-0.03923847420561789,5.66082014103783,2.3988833308152656e+17,7000.0
20300.0,-0.039434172516619875,5.660792537117067,2.4347764038736474e+17,7000.0
20400.0,-0.03962987085101641,5.660764796207472,2.4710257335389462e+17,7000.0
20500.0,-0.03982556920846513,5.660736918309026,2.5076330791030483e+17,7000.0
20600.0,-0.040021267588630345,5.660708903421714,2.5446001998578394e+17,7000.0
20700.0,-0.040216965991182824,5.66068075154552,2.5819288550952054e+17,7000.0
20800.0,-0.040412664415799666,5.660652462680429,2.6196208041070326e+17,7000.0
20900.0,-0.040608362862164155,5.660624036826425,2.657677806185207e+17,7000.0
21000.0,-0.04080406132996563,5.660595473983494,2.6961016206216147e+17,7000.0
21100.0,-0.04099975981889928,5.660566774151621,2.7348940067081414e+17,7000.0
21200.0,-0.04119545832866607,5.6605379373307905,2.7740567237366733e+17,7000.0
21300.0,-0.04139115685897257,5.660508963520989,2.8135915309990963e+17,7000.0
21400.0,-0.04158685540953086,5.660479852722203,2.8535001877872966e+17,7000.0
21500.0,-0.04178255398005834,5.660450604934415,2.8937844533931603e+17,7000.0
21600.0,-0.041978252570277666,5.660421220157617,2.934446087108573e+17,7000.0
21700.0,-0.04217395117991659,5.66039169839179,2.975486848225421e+17,7000.0
21800.0,-0.04236964980870788,5.660362039636925,3.01690849603559e+17,7000.0
21900.0,-0.042565348456389186,5.660332243893006,3.0587127898309664e+17,7000.0
22000.0,-0.04276104712270289,5.66030231116002,3.100901488903436e+17,7000.0
22100.0,-0.04295674580739609,5.660272241437955,3.143476352544885e+17,7000.0
22200.0,-0.0431524445102204,5.660242034726798,3.1864391400471994e+17,7000.0
22300.0,-0.043348143230931904,5.660211691026536,3.229791610702265e+17,7000.0
22400.0,-0.043543841969291036,5.660181210337157,3.2735355238019674e+17,7000.0
22500.0,-0.0437395407250625,5.660150592658649,3.317672638638193e+17,7000.0
22600.0,-0.04393523949801517,5.660119837991001,3.362204714502829e+17,7000.0
22700.0,-0.044130938287921966,5.6600889463342,3.4071335106877594e+17,7000.0
22800.0,-0.04432663709455981,5.660057917688233,3.452460786484871e+17,7000.0
22900.0,-0.04452233591770953,5.660026752053091,3.4981883011860506e+17,7000.0
23000.0,-0.044718034757155745,5.659995449428761,3.5443178140831834e+17,7000.0
23100.0,-0.04491373361268681,5.659964009815233,3.5908510844681555e+17,7000.0
23200.0,-0.045109432484094734,5.659932433212493,3.637789871632853e+17,7000.0
23300.0,-0.04530513137117509,5.659900719620533,3.6851359348691616e+17,7000.0
23400.0,-0.04550083027372695,5.659868869039341,3.732891033468968e+17,7000.0
23500.0,-0.045696529191552815,5.659836881468907,3.7810569267241574e+17,7000.0
23600.0,-0.04589222812445851,5.659804756909221,3.829635373926616e+17,7000.0
23700.0,-0.04608792707225316,5.65977249536027,3.8786281343682304e+17,7000.0
23800.0,-0.04628362603474909,5.659740096822047,3.9280369673408864e+17,7000.0
23900.0,-0.04647932501176177,5.659707561294539,3.97786363213647e+17,7000.0
24000.0,-0.04667502400310972,5.659674888777737,4.0281098880468666e+17,7000.0
24100.0,-0.046870723008614515,5.65964207927163,4.078777494363963e+17,7000.0
24200.0,-0.04706642202810064,5.659609132776211,4.129868210379645e+17,7000.0
24300.0,-0.0472621210613955,5.659576049291467,4.181383795385798e+17,7000.0
24400.0,-0.0474578201083293,5.659542828817392,4.2333260086743085e+17,7000.0
24500.0,-0.047653519168735045,5.6595094713539735,4.2856966095370624e+17,7000.0
24600.0,-0.04784921824244845,5.659475976901204,4.338497357265946e+17,7000.0
24700.0,-0.04804491732930786,5.659442345459074,4.3917300111528454e+17,7000.0
24800.0,-0.04824061642915427,5.659408577027573,4.445396330489646e+17,7000.0
24900.0,-0.048436315541831206,5.659374671606694,4.499498074568234e+17,7000.0
25000.0,-0.04863201466718469,5.659340629196428,4.554037002680496e+17,7000.0
25100.0,-0.048827713805063226,5.659306449796763,4.6090148741183174e+17,7000.0
25200.0,-0.0490234129553177,5.659272133407695,4.6644334481735846e+17,7000.0
25300.0,-0.04921911211780136,5.659237680029212,4.720294484138183e+17,7000.0
25400.0,-0.04941481129236977,5.6592030896613075,4.7765997413039994e+17,7000.0
25500.0,-0.04961051047888075,5.659168362303972,4.833350978962919e+17,7000.0
25600.0,-0.04980620967719435,5.659133497957198,4.890549956406828e+17,7000.0
25700.0,-0.050001908887172805,5.659098496620977,4.9481984329276134e+17,7000.0
25800.0,-0.05019760810868047,5.659063358295302,5.0062981678171603e+17,7000.0
25900.0,-0.0503933073415838,5.6590280829801625,5.064850920367355e+17,7000.0
26000.0,-0.050589006585751314,5.658992670675552,5.1238584498700826e+17,7000.0
26100.0,-0.05078470584105353,5.658957121381464,5.18332251561723e+17,7000.0
26200.0,-0.05098040510736296,5.658921435097889,5.2432448769006835e+17,7000.0
26300.0,-0.05117610438455403,5.65888561182482,5.3036272930123283e+17,7000.0
26400.0,-0.05137180367250311,5.6588496515622495,5.364471523244051e+17,7000.0
26500.0,-0.05156750297108839,5.65881355431017,5.4257793268877376e+17,7000.0
26600.0,-0.05176320228018992,5.658777320068573,5.4875524632352736e+17,7000.0
26700.0,-0.05195890159968955,5.658740948837453,5.549792691578545e+17,7000.0
26800.0,-0.052154600929470864,5.658704440616802,5.612501771209439e+17,7000.0
26900.0,-0.05235030026941921,5.658667795406613,5.67568146141984e+17,7000.0
27000.0,-0.052545999619421614,5.65863101320688,5.739333521501635e+17,7000.0
27100.0,-0.052741698979366786,5.6585940940175945,5.80345971074671e+17,7000.0
27200.0,-0.05293739834914505,5.65855703783875,5.86806178844695e+17,7000.0
27300.0,-0.05313309772864836,5.65851984467034,5.933141513894243e+17,7000.0
27400.0,-0.053328797117770235,5.6584825145123565,5.998700646380472e+17,7000.0
27500.0,-0.053524496516405735,5.658445047364796,6.064740945197526e+17,7000.0
27600.0,-0.05372019592445148,5.658407443227649,6.13126416963729e+17,7000.0
27700.0,-0.05391589534180554,5.658369702100909,6.19827207899165e+17,7000.0
27800.0,-0.05411159476836744,5.658331823984572,6.265766432552492e+17,7000.0
27900.0,-0.05430729420403819,5.6582938088786285,6.3337489896117e+17,7000.0
28000.0,-0.0545029936487202,5.658255656783075,6.402221509461164e+17,7000.0
28100.0,-0.054698693102317265,5.658217367697903,6.471185751392767e+17,7000.0
28200.0,-0.054894392564734544,5.658178941623107,6.540643474698396e+17,7000.0
28300.0,-0.05509009203587853,5.658140378558682,6.610596438669937e+17,7000.0
28400.0,-0.05528579151565704,5.658101678504621,6.681046402599276e+17,7000.0
28500.0,-0.055481491003979186,5.658062841460917,6.751995125778299e+17,7000.0
28600.0,-0.05567719050075535,5.658023867427566,6.823444367498892e+17,7000.0
28700.0,-0.05587289000589716,5.657984756404562,6.89539588705294e+17,7000.0
28800.0,-0.05606858951931748,5.657945508391898,6.96785144373233e+17,7000.0
28900.0,-0.056264289040930365,5.657906123389569,7.040812796828948e+17,7000.0
29000.0,-0.05645998857065106,5.657866601397569,7.11428170563468e+17,7000.0
29100.0,-0.056655688108396,5.657826942415894,7.188259929441413e+17,7000.0
29200.0,-0.056851387654082736,5.6577871464445355,7.262749227541032e+17,7000.0
29300.0,-0.05704708720762994,5.65774721348349,7.337751359225422e+17,7000.0
29400.0,-0.057242786768957415,5.657707143532752,7.41326808378647e+17,7000.0
29500.0,-0.05743848633798604,5.657666936592316,7.489301160516063e+17,7000.0
29600.0,-0.05763418591463776,5.657626592662175,7.565852348706085e+17,7000.0
29700.0,-0.057829885498835575,5.657586111742326,7.642923407648424e+17,7000.0
29800.0,-0.05802558509050351,5.657545493832763,7.720516096634964e+17,7000.0
29900.0,-0.058221284689566624,5.65750473893348,7.798632174957594e+17,7000.0
30000.0,-0.05841698429595096,5.657463847044473,7.877273401908196e+17,7000.0
30100.0,-0.05861268390958355,5.6574228181657364,7.956441536778659e+17,7000.0
30200.0,-0.0588083835303924,5.657381652297265,8.036138338860868e+17,7000.0
30300.0,-0.059004083158306436,5.657340349439054,8.116365567446708e+17,7000.0
30400.0,-0.05919978279325557,5.657298909591098,8.197124981828068e+17,7000.0
30500.0,-0.05939548243517057,5.657257332753394,8.278418341296831e+17,7000.0
30600.0,-0.05959118208398319,5.657215618925936,8.360247405144884e+17,7000.0
30700.0,-0.059786881739625986,5.657173768108718,8.442613932664114e+17,7000.0
30800.0,-0.05998258140203243,5.657131780301737,8.525519683146405e+17,7000.0
30900.0,-0.06017828107113689,5.657089655504986,8.608966415883645e+17,7000.0
31000.0,-0.060373980746874514,5.6570473937184635,8.69295589016772e+17,7000.0
31100.0,-0.06056968042918133,5.657004994942164,8.777489865290514e+17,7000.0
31200.0,-0.060765380117994164,5.65696245917608,8.862570100543914e+17,7000.0
31300.0,-0.06096107981325067,5.656919786420212,8.948198355219807e+17,7000.0
31400.0,-0.061156779514889285,5.656876976674551,9.034376388610077e+17,7000.0
31500.0,-0.06135247922284921,5.656834029939095,9.121105960006612e+17,7000.0
31600.0,-0.061548178937070444,5.656790946213839,9.208388828701298e+17,7000.0
31700.0,-0.06174387865749374,5.656747725498779,9.29622675398602e+17,7000.0
31800.0,-0.06193957838406057,5.6567043677939095,9.384621495152663e+17,7000.0
31900.0,-0.062135278116713176,5.656660873099227,9.473574811493115e+17,7000.0
32000.0,-0.06233097785539449,5.656617241414728,9.563088462299261e+17,7000.0
32100.0,-0.06252667760004817,5.656573472740408,9.653164206862988e+17,7000.0
32200.0,-0.06272237735061859,5.656529567076262,9.74380380447618e+17,7000.0
32300.0,-0.06291807710705076,5.656485524422288,9.835009014430725e+17,7000.0
32400.0,-0.06311377686929043,5.65644134477848,9.926781596018509e+17,7000.0
32500.0,-0.063309476637284,5.656397028144833,1.0019123308531416e+18,7000.0
32600.0,-0.0635051764109785,5.656352574521346,1.0112035911261335e+18,7000.0
32700.0,-0.06370087619032165,5.656307983908014,1.020552116350015e+18,7000.0
32800.0,-0.06389657597526177,5.656263256304831,1.0299580824539747e+18,7000.0
32900.0,-0.06409227576574783,5.6562183917117945,1.0394216653672012e+18,7000.0
33000.0,-0.0642879755617294,5.6561733901289015,1.0489430410188831e+18,7000.0
33100.0,-0.06448367536315668,5.656128251556147,1.058522385338209e+18,7000.0
33200.0,-0.06467937516998046,5.656082975993528,1.0681598742543676e+18,7000.0
33300.0,-0.06487507498215211,5.656037563441041,1.0778556836965475e+18,7000.0
33400.0,-0.06507077479962364,5.655992013898682,1.0876099895939372e+18,7000.0
33500.0,-0.06526647462234754,5.655946327366445,1.0974229678757253e+18,7000.0
33600.0,-0.06546217445027694,5.655900503844331,1.1072947944711005e+18,7000.0
33700.0,-0.06565787428336549,5.655854543332333,1.1172256453092515e+18,7000.0
33800.0,-0.06585357412156741,5.655808445830448,1.1272156963193665e+18,7000.0
33900.0,-0.06604927396483744,5.655762211338672,1.1372651234306345e+18,7000.0
34000.0,-0.06624497381313084,5.655715839857002,1.1473741025722438e+18,7000.0
34100.0,-0.06644067366640345,5.655669331385436,1.1575428096733832e+18,7000.0
34200.0,-0.06663637352461159,5.655622685923969,1.1677714206632412e+18,7000.0
34300.0,-0.06683207338771208,5.655575903472598,1.1780601114710065e+18,7000.0
34400.0,-0.06702777325566225,5.655528984031319,1.1884090580258678e+18,7000.0
34500.0,-0.06722347312841996,5.655481927600129,1.1988184362570135e+18,7000.0
34600.0,-0.06741917300594348,5.655434734179025,1.2092884220936323e+18,7000.0
34700.0,-0.06761487288819164,5.655387403768002,1.2198191914649126e+18,7000.0
34800.0,-0.06781057277512369,5.65533993636706,1.2304109203000433e+18,7000.0
34900.0,-0.06800627266669936,5.655292331976193,1.2410637845282127e+18,7000.0
35000.0,-0.06820197256287888,5.6552445905954,1.2517779600786097e+18,7000.0
35100.0,-0.0683976724636229,5.655196712224675,1.2625536228804227e+18,7000.0
35200.0,-0.06859337236889249,5.655148696864017,1.2733909488628403e+18,7000.0
35300.0,-0.0687890722786492,5.655100544513421,1.2842901139550513e+18,7000.0
35400.0,-0.06898477219285501,5.655052255172886,1.295251294086244e+18,7000.0
35500.0,-0.06918047211147232,5.655003828842408,1.3062746651856074e+18,7000.0
35600.0,-0.06937617203446396,5.654955265521984,1.3173604031823299e+18,7000.0
35700.0,-0.06957187196179314,5.65490656521161,1.3285086840055997e+18,7000.0
