Radius,Gravity,Pressure,Mass,Density,T_M2_min,T_M2_avg,T_M2_max,rho_new
286600.0,-0.4820940347198991,5.197577096695783,5.933055435104391e+20,5980.78,1588.252037093356,1737.1433954849992,1886.0347538766423,5919.35454709855
286700.0,-0.48225390802054807,5.19729163381484,5.939165370096507e+20,5980.78,1588.2420793211966,1737.1325042172807,1886.022929113365,5919.3482146099095
286800.0,-0.48241378666340806,5.197006076601751,5.945279563028448e+20,5980.78,1588.232118291329,1737.1216093864589,1886.011100481589,5919.341880009326
286900.0,-0.48257367064048484,5.1967204250536625,5.9513980153766e+20,5980.78,1588.2221540037065,1737.1107109924824,1885.9992679812583,5919.335543296705
287000.0,-0.4827335599437982,5.1964346791677265,5.95752072861734e+20,5980.78,1588.2121864582823,1737.0998090353005,1885.9874316123187,5919.329204471951
287100.0,-0.48289345456538124,5.1961488389411,5.963647704227034e+20,5980.78,1588.2022156550106,1737.0889035148623,1885.9755913747144,5919.322863534971
287200.0,-0.4830533544972813,5.195862904370945,5.969778943682039e+20,5980.78,1588.1922415938448,1737.0779944311175,1885.9637472683908,5919.316520485671
287300.0,-0.483213259731559,5.195576875454427,5.975914448458704e+20,5980.78,1588.1822642747386,1737.0670817840155,1885.9518992932929,5919.310175323957
287400.0,-0.4833731702602884,5.195290752188717,5.982054220033368e+20,5980.78,1588.172283697647,1737.0561655735064,1885.9400474493664,5919.303828049734
287500.0,-0.4835330860755578,5.195004534570992,5.988198259882358e+20,5980.78,1588.162299862523,1737.04524579954,1885.9281917365577,5919.29747866291
287600.0,-0.4836930071694682,5.19471822259843,5.994346569481995e+20,5980.78,1588.1523127693222,1737.0343224620665,1885.9163321548117,5919.291127163391
287700.0,-0.4838529335341349,5.19443181626822,6.000499150308588e+20,5980.78,1588.142322417999,1737.0233955610363,1885.9044687040748,5919.284773551082
287800.0,-0.4840128651616862,5.19414531557755,6.006656003838437e+20,5980.78,1588.1323288085075,1737.0124650964003,1885.8926013842936,5919.278417825891
287900.0,-0.48417280204426405,5.193858720523615,6.012817131547834e+20,5980.78,1588.1223319408036,1737.0015310681092,1885.880730195415,5919.272059987724
288000.0,-0.484332744174024,5.193572031103616,6.018982534913062e+20,5980.78,1588.1123318148425,1736.9905934761136,1885.8688551373853,5919.265700036488
288100.0,-0.48449269154313485,5.193285247314757,6.025152215410392e+20,5980.78,1588.1023284305786,1736.979652320365,1885.8569762101515,5919.259337972091
288200.0,-0.4846526441437787,5.192998369154246,6.031326174516086e+20,5980.78,1588.0923217879683,1736.9687076008145,1885.8450934136608,5919.252973794437
288300.0,-0.4848126019681512,5.192711396619299,6.037504413706398e+20,5980.78,1588.082311886967,1736.9577593174138,1885.833206747861,5919.246607503436
288400.0,-0.48497256500846125,5.1924243297071335,6.043686934457571e+20,5980.78,1588.0722987275308,1736.946807470115,1885.8213162126988,5919.240239098994
288500.0,-0.4851325332569312,5.192137168414973,6.04987373824584e+20,5980.78,1588.0622823096153,1736.935852058869,1885.8094218081224,5919.233868581018
288600.0,-0.4852925067057963,5.191849912740047,6.05606482654743e+20,5980.78,1588.0522626331767,1736.9248930836286,1885.7975235340805,5919.227495949416
288700.0,-0.48545248534730556,5.191562562679586,6.062260200838555e+20,5980.78,1588.0422396981717,1736.913930544346,1885.78562139052,5919.221121204096
288800.0,-0.48561246917372086,5.191275118230828,6.068459862595422e+20,5980.78,1588.0322135045567,1736.9029644409736,1885.77371537739,5919.214744344964
288900.0,-0.4857724581773173,5.190987579391017,6.074663813294226e+20,5980.78,1588.0221840522884,1736.891994773464,1885.7618054946392,5919.208365371929
289000.0,-0.4859324523503834,5.190699946157399,6.080872054411155e+20,5980.78,1588.0121513413235,1736.8810215417702,1885.7498917422165,5919.201984284898
289100.0,-0.4860924516852205,5.190412218527226,6.087084587422385e+20,5980.78,1588.0021153716193,1736.870044745845,1885.7379741200705,5919.195601083778
289200.0,-0.4862524561741433,5.190124396497753,6.093301413804085e+20,5980.78,1587.9920761431329,1736.8590643856417,1885.72605262815,5919.189215768479
289300.0,-0.4864124658094795,5.189836480066242,6.099522535032412e+20,5980.78,1587.9820336558216,1736.8480804611138,1885.7141272664053,5919.182828338909
289400.0,-0.4865724805835699,5.189548469229958,6.105747952583516e+20,5980.78,1587.9719879096433,1736.8370929722148,1885.7021980347856,5919.176438794973
289500.0,-0.48673250048876826,5.189260363986173,6.111977667933535e+20,5980.78,1587.9619389045554,1736.8261019188983,1885.6902649332403,5919.170047136585
289600.0,-0.4868925255174413,5.188972164332159,6.118211682558598e+20,5980.78,1587.9518866405158,1736.8151073011184,1885.67832796172,5919.163653363647
289700.0,-0.48705255566196887,5.188683870265197,6.124449997934827e+20,5980.78,1587.9418311174827,1736.804109118829,1885.666387120175,5919.157257476072
289800.0,-0.4872125909147437,5.188395481782571,6.130692615538331e+20,5980.78,1587.9317723354145,1736.793107371985,1885.654442408555,5919.150859473767
289900.0,-0.4873726312681717,5.18810699888157,6.136939536845212e+20,5980.78,1587.921710294269,1736.7821020605402,1885.642493826811,5919.14445935664
290000.0,-0.48753267671467093,5.187818421559486,6.14319076333156e+20,5980.78,1587.9116449940047,1736.7710931844497,1885.6305413748937,5919.138057124601
290100.0,-0.4876927272466734,5.187529749813619,6.14944629647346e+20,5980.78,1587.901576434581,1736.7600807436677,1885.618585052754,5919.131652777559
290200.0,-0.48785278285662287,5.18724098364127,6.15570613774698e+20,5980.78,1587.8915046159566,1736.74906473815,1885.6066248603431,5919.1252463154215
290300.0,-0.48801284353697677,5.186952123039746,6.161970288628186e+20,5980.78,1587.8814295380903,1736.7380451678516,1885.5946607976125,5919.118837738099
290400.0,-0.488172909280205,5.186663168006359,6.168238750593131e+20,5980.78,1587.8713512009415,1736.7270220327275,1885.5826928645135,5919.1124270455
290500.0,-0.4883329800787901,5.186374118538425,6.174511525117858e+20,5980.78,1587.8612696044695,1736.715995332734,1885.5707210609985,5919.106014237533
290600.0,-0.48849305592522757,5.186084974633266,6.180788613678401e+20,5980.78,1587.8511847486338,1736.7049650678264,1885.5587453870187,5919.099599314109
290700.0,-0.48865313681202543,5.185795736288205,6.187070017750785e+20,5980.78,1587.8410966333945,1736.693931237961,1885.5467658425264,5919.093182275136
290800.0,-0.4888132227317047,5.1855064035005745,6.193355738811025e+20,5980.78,1587.8310052587103,1736.6828938430929,1885.5347824274745,5919.086763120525
290900.0,-0.4889733136767985,5.185216976267707,6.199645778335126e+20,5980.78,1587.8209106245429,1736.671852883179,1885.522795141815,5919.080341850185
291000.0,-0.4891334096398534,5.1849274545869415,6.205940137799085e+20,5980.78,1587.8108127308517,1736.6608083581766,1885.510803985501,5919.073918464024
291100.0,-0.48929351061342785,5.184637838455623,6.212238818678887e+20,5980.78,1587.8007115775963,1736.6497602680413,1885.4988089584851,5919.067492961955
291200.0,-0.4894536165900932,5.184348127871098,6.218541822450509e+20,5980.78,1587.7906071647387,1736.6387086127302,1885.4868100607207,5919.061065343885
291300.0,-0.4896137275624332,5.184058322830719,6.224849150589918e+20,5980.78,1587.7804994922387,1736.6276533922005,1885.474807292161,5919.0546356097275
291400.0,-0.4897738435230444,5.183768423331843,6.231160804573073e+20,5980.78,1587.7703885600574,1736.6165946064089,1885.4628006527591,5919.048203759389
291500.0,-0.48993396446453574,5.183478429371833,6.23747678587592e+20,5980.78,1587.760274368156,1736.6055322553134,1885.45079014247,5919.041769792781
291600.0,-0.49009409037952856,5.183188340948053,6.243797095974399e+20,5980.78,1587.7501569164951,1736.5944663388711,1885.4387757612465,5919.035333709816
291700.0,-0.4902542212606567,5.182898158057875,6.250121736344438e+20,5980.78,1587.7400362050366,1736.58339685704,1885.4267575090428,5919.0288955104015
291800.0,-0.4904143571005664,5.182607880698672,6.256450708461957e+20,5980.78,1587.729912233742,1736.572323809778,1885.4147353858136,5919.022455194448
291900.0,-0.4905744978919164,5.182317508867825,6.262784013802863e+20,5980.78,1587.7197850025725,1736.561247197043,1885.4027093915129,5919.016012761869
292000.0,-0.4907346436273777,5.182027042562717,6.269121653843059e+20,5980.78,1587.7096545114905,1736.5501670187934,1885.3906795260957,5919.009568212572
292100.0,-0.49089479429963356,5.181736481780735,6.275463630058434e+20,5980.78,1587.6995207604575,1736.5390832749877,1885.378645789517,5919.00312154647
292200.0,-0.49105494990138004,5.1814458265192735,6.281809943924868e+20,5980.78,1587.689383749436,1736.5279959655843,1885.3666081817312,5918.996672763472
292300.0,-0.491215110425325,5.18115507677573,6.288160596918234e+20,5980.78,1587.6792434783883,1736.516905090542,1885.354566702695,5918.990221863491
292400.0,-0.4913752758641888,5.1808642325475045,6.294515590514392e+20,5980.78,1587.669099947277,1736.5058106498198,1885.342521352362,5918.983768846437
292500.0,-0.49153544621070394,5.180573293832004,6.300874926189195e+20,5980.78,1587.658953156064,1736.494712643377,1885.3304721306888,5918.977313712221
292600.0,-0.4916956214576153,5.180282260626638,6.307238605418484e+20,5980.78,1587.648803104713,1736.4836110711726,1885.3184190376312,5918.9708564607545
292700.0,-0.49185580159767983,5.179991132928822,6.313606629678092e+20,5980.78,1587.6386497931862,1736.4725059331663,1885.3063620731452,5918.96439709195
292800.0,-0.4920159866236667,5.179699910735974,6.319979000443842e+20,5980.78,1587.6284932214471,1736.4613972293178,1885.294301237187,5918.957935605716
292900.0,-0.4921761765283573,5.17940859404552,6.326355719191548e+20,5980.78,1587.6183333894594,1736.4502849595867,1885.282236529713,5918.951472001968
293000.0,-0.49233637130454505,5.179117182854885,6.332736787397014e+20,5980.78,1587.608170297186,1736.4391691239332,1885.2701679506797,5918.945006280614
293100.0,-0.4924965709450354,5.1788256771615035,6.339122206536033e+20,5980.78,1587.5980039445906,1736.4280497223176,1885.2580955000435,5918.938538441568
293200.0,-0.4926567754426462,5.178534076962811,6.345511978084388e+20,5980.78,1587.587834331637,1736.4169267547,1885.246019177762,5918.932068484741
293300.0,-0.49281698479020697,5.17824238225625,6.351906103517856e+20,5980.78,1587.577661458289,1736.405800221041,1885.233938983792,5918.925596410045
293400.0,-0.4929771989805595,5.177950593039263,6.358304584312202e+20,5980.78,1587.5674853245107,1736.3946701213015,1885.2218549180911,5918.919122217392
293500.0,-0.49313741800655736,5.177658709309302,6.364707421943181e+20,5980.78,1587.5573059302665,1736.383536455442,1885.209766980617,5918.912645906695
293600.0,-0.4932976418610665,5.177366731063821,6.371114617886538e+20,5980.78,1587.5471232755206,1736.372399223424,1885.1976751713264,5918.906167477865
293700.0,-0.4934578705369645,5.177074658300278,6.377526173618011e+20,5980.78,1587.5369373602375,1736.3612584252085,1885.1855794901785,5918.899686930815
293800.0,-0.4936181040271408,5.1767824910161355,6.383942090613325e+20,5980.78,1587.5267481843823,1736.3501140607568,1885.1734799371304,5918.893204265456
293900.0,-0.49377834232449697,5.17649022920886,6.390362370348197e+20,5980.78,1587.5165557479197,1736.3389661300307,1885.1613765121408,5918.886719481704
294000.0,-0.49393858542194646,5.176197872875924,6.396787014298333e+20,5980.78,1587.5063600508142,1736.3278146329917,1885.149269215168,5918.880232579468
294100.0,-0.49409883331241444,5.175905422014803,6.403216023939433e+20,5980.78,1587.4961610930316,1736.3166595696018,1885.1371580461707,5918.87374355866
294200.0,-0.49425908598883794,5.175612876622976,6.409649400747183e+20,5980.78,1587.485958874537,1736.305500939823,1885.125043005108,5918.867252419197
294300.0,-0.4944193434441658,5.175320236697928,6.416087146197262e+20,5980.78,1587.475753395296,1736.2943387436178,1885.1129240919383,5918.860759160987
294400.0,-0.49457960567135884,5.175027502237147,6.422529261765337e+20,5980.78,1587.465544655274,1736.2831729809484,1885.100801306622,5918.854263783948
294500.0,-0.4947398726633893,5.1747346732381265,6.428975748927067e+20,5980.78,1587.455332654437,1736.2720036517776,1885.0886746491171,5918.847766287989
294600.0,-0.4949001444132415,5.174441749698364,6.435426609158103e+20,5980.78,1587.445117392751,1736.260830756068,1885.076544119384,5918.841266673025
294700.0,-0.49506042091391117,5.174148731615358,6.441881843934082e+20,5980.78,1587.4348988701818,1736.2496542937824,1885.064409717382,5918.834764938968
294800.0,-0.4952207021584059,5.173855618986617,6.448341454730634e+20,5980.78,1587.424677086696,1736.2384742648842,1885.0522714430713,5918.828261085732
294900.0,-0.49538098813974496,5.173562411809651,6.45480544302338e+20,5980.78,1587.41445204226,1736.2272906693363,1885.040129296412,5918.821755113232
295000.0,-0.49554127885095917,5.173269110081971,6.46127381028793e+20,5980.78,1587.40422373684,1736.2161035071028,1885.0279832773645,5918.815247021378
295100.0,-0.49570157428509104,5.172975713801097,6.467746557999882e+20,5980.78,1587.3939921704034,1736.2049127781468,1885.015833385889,5918.808736810087
295200.0,-0.49586187443519464,5.1726822229645535,6.47422368763483e+20,5980.78,1587.3837573429166,1736.193718482432,1885.0036796219465,5918.80222447927
295300.0,-0.49602217929433556,5.172388637569865,6.480705200668353e+20,5980.78,1587.3735192543468,1736.1825206199226,1884.9915219854977,5918.795710028842
295400.0,-0.49618248885559113,5.172094957614563,6.487191098576024e+20,5980.78,1587.363277904661,1736.1713191905826,1884.9793604765032,5918.789193458717
295500.0,-0.4963428031120499,5.171801183096183,6.493681382833403e+20,5980.78,1587.3530332938265,1736.1601141943763,1884.9671950949253,5918.782674768809
295600.0,-0.4965031220568122,5.171507314012263,6.500176054916042e+20,5980.78,1587.3427854218112,1736.1489056312682,1884.9550258407248,5918.776153959031
295700.0,-0.49666344568298976,5.171213350360348,6.506675116299484e+20,5980.78,1587.3325342885823,1736.1376935012229,1884.9428527138627,5918.769631029298
295800.0,-0.49682377398370564,5.170919292137985,6.513178568459261e+20,5980.78,1587.322279894108,1736.1264778042053,1884.9306757143015,5918.763105979523
295900.0,-0.4969841069520945,5.170625139342727,6.519686412870896e+20,5980.78,1587.312022238356,1736.11525854018,1884.9184948420032,5918.756578809623
296000.0,-0.4971444445813022,5.170330891972128,6.5261986510099e+20,5980.78,1587.3017613212946,1736.1040357091126,1884.90631009693,5918.750049519509
296100.0,-0.49730478686448626,5.170036550023751,6.532715284351779e+20,5980.78,1587.291497142892,1736.092809310968,1884.8941214790436,5918.743518109098
296200.0,-0.49746513379481533,5.1697421134951576,6.539236314372025e+20,5980.78,1587.2812297031164,1736.0815793457118,1884.8819289883068,5918.736984578303
296300.0,-0.4976254853654695,5.169447582383918,6.54576174254612e+20,5980.78,1587.2709590019367,1736.0703458133098,1884.8697326246825,5918.73044892704
296400.0,-0.4977858415696401,5.169152956687605,6.55229157034954e+20,5980.78,1587.2606850393215,1736.0591087137277,1884.857532388133,5918.723911155222
296500.0,-0.49794620240053006,5.1688582364037945,6.55882579925775e+20,5980.78,1587.2504078152394,1736.047868046931,1884.8453282786215,5918.7173712627655
296600.0,-0.4981065678513531,5.168563421530068,6.565364430746203e+20,5980.78,1587.2401273296598,1736.0366238128863,1884.833120296112,5918.710829249584
296700.0,-0.49826693791533444,5.168268512064012,6.571907466290343e+20,5980.78,1587.2298435825517,1736.0253760115595,1884.8209084405669,5918.704285115594
296800.0,-0.49842731258571066,5.167973508003213,6.578454907365607e+20,5980.78,1587.2195565738843,1736.0141246429175,1884.8086927119505,5918.697738860709
296900.0,-0.4985876918557291,5.167678409345266,6.585006755447418e+20,5980.78,1587.2092663036274,1736.002869706927,1884.796473110226,5918.691190484845
297000.0,-0.4987480757186489,5.167383216087767,6.591563012011192e+20,5980.78,1587.1989727717505,1735.9916112035542,1884.7842496353576,5918.684639987918
297100.0,-0.4989084641677397,5.16708792822832,6.598123678532335e+20,5980.78,1587.188675978223,1735.9803491327664,1884.772022287309,5918.678087369842
297200.0,-0.49906885719628286,5.16679254576453,6.604688756486242e+20,5980.78,1587.1783759230154,1735.9690834945309,1884.7597910660452,5918.671532630532
297300.0,-0.4992292547975705,5.166497068694004,6.6112582473483e+20,5980.78,1587.1680726060974,1735.9578142888142,1884.74755597153,5918.664975769904
297400.0,-0.4993896569649058,5.166201497014359,6.617832152593883e+20,5980.78,1587.1577660274395,1735.9465415155846,1884.7353170037288,5918.6584167878755
297500.0,-0.4995500636916032,5.1659058307232115,6.62441047369836e+20,5980.78,1587.1474561870118,1735.9352651748093,1884.7230741626056,5918.65185568436
297600.0,-0.4997104749709883,5.165610069818183,6.630993212137087e+20,5980.78,1587.1371430847848,1735.923985266456,1884.710827448126,5918.645292459274
297700.0,-0.49987089079639724,5.165314214296901,6.63758036938541e+20,5980.78,1587.1268267207297,1735.9127017904923,1884.698576860255,5918.638727112534
297800.0,-0.5000313111611775,5.165018264156994,6.644171946918665e+20,5980.78,1587.1165070948164,1735.9014147468872,1884.6863223989576,5918.632159644054
297900.0,-0.5001917360586876,5.164722219396097,6.650767946212181e+20,5980.78,1587.106184207017,1735.8901241356084,1884.6740640641997,5918.625590053753
298000.0,-0.5003521654822969,5.164426080011848,6.657368368741275e+20,5980.78,1587.0958580573013,1735.8788299566245,1884.6618018559464,5918.619018341543
298100.0,-0.5005125994253855,5.164129846001889,6.663973215981255e+20,5980.78,1587.0855286456415,1735.8675322099034,1884.6495357741649,5918.612444507344
298200.0,-0.5006730378813449,5.163833517363866,6.670582489407417e+20,5980.78,1587.0751959720087,1735.8562308954145,1884.6372658188195,5918.605868551071
298300.0,-0.5008334808435768,5.163537094095429,6.67719619049505e+20,5980.78,1587.0648600363745,1735.8449260131265,1884.6249919898776,5918.599290472639
298400.0,-0.5009939283054947,5.163240576194234,6.683814320719434e+20,5980.78,1587.0545208387107,1735.8336175630086,1884.6127142873056,5918.592710271967
298500.0,-0.501154380260522,5.162943963657937,6.690436881555833e+20,5980.78,1587.044178378989,1735.8223055450298,1884.6004327110695,5918.58612794897
298600.0,-0.5013148367020935,5.162647256484202,6.69706387447951e+20,5980.78,1587.0338326571816,1735.8109899591595,1884.5881472611368,5918.579543503563
298700.0,-0.5014752976236545,5.162350454670692,6.703695300965711e+20,5980.78,1587.0234836732604,1735.7996708053674,1884.5758579374733,5918.572956935666
298800.0,-0.5016357630186613,5.1620535582150815,6.710331162489675e+20,5980.78,1587.013131427198,1735.788348083623,1884.563564740047,5918.566368245194
298900.0,-0.501796232880581,5.161756567115042,6.71697146052663e+20,5980.78,1587.0027759189666,1735.7770217938964,1884.551267668825,5918.559777432064
299000.0,-0.501956707202891,5.161459481368252,6.723616196551798e+20,5980.78,1586.9924171485386,1735.7656919361573,1884.5389667237744,5918.553184496193
299100.0,-0.5021171859790801,5.161162300972394,6.730265372040386e+20,5980.78,1586.982055115887,1735.754358510376,1884.5266619048632,5918.546589437498
299200.0,-0.5022776692026472,5.160865025925155,6.736918988467595e+20,5980.78,1586.9716898209847,1735.743021516523,1884.5143532120592,5918.539992255897
299300.0,-0.502438156867102,5.160567656224223,6.743577047308612e+20,5980.78,1586.9613212638046,1735.7316809545684,1884.5020406453305,5918.533392951305
299400.0,-0.5025986489659653,5.160270191867294,6.750239550038619e+20,5980.78,1586.95094944432,1735.7203368244832,1884.4897242046447,5918.526791523643
299500.0,-0.5027591454927678,5.159972632852066,6.756906498132785e+20,5980.78,1586.940574362504,1735.708989126238,1884.4774038899704,5918.520187972825
299600.0,-0.5029196464410515,5.159674979176239,6.76357789306627e+20,5980.78,1586.9301960183304,1735.697637859804,1884.465079701276,5918.5135822987695
299700.0,-0.5030801518043684,5.159377230837521,6.770253736314225e+20,5980.78,1586.9198144117724,1735.686283025152,1884.45275163853,5918.506974501393
299800.0,-0.5032406615762816,5.159079387833619,6.77693402935179e+20,5980.78,1586.909429542804,1735.6749246222537,1884.4404197017016,5918.5003645806155
299900.0,-0.5034011757503641,5.15878145016225,6.783618773654093e+20,5980.78,1586.899041411399,1735.6635626510802,1884.42808389076,5918.493752536353
300000.0,-0.5035616943202003,5.158483417821129,6.790307970696257e+20,5980.78,1586.8886500175313,1735.652197111603,1884.4157442056735,5918.487138368524
300100.0,-0.5037222172793843,5.158185290807979,6.797001621953392e+20,5980.78,1586.8782553611752,1735.6408280037942,1884.403400646412,5918.480522077046
300200.0,-0.503882744621521,5.157887069120523,6.803699728900599e+20,5980.78,1586.8678574423052,1735.6294553276257,1884.3910532129448,5918.473903661837
300300.0,-0.5040432763402259,5.157588752756493,6.810402293012968e+20,5980.78,1586.8574562608956,1735.6180790830692,1884.3787019052415,5918.4672831228145
300400.0,-0.5042038124291248,5.157290341713622,6.81710931576558e+20,5980.78,1586.8470518169208,1735.6066992700974,1884.3663467232727,5918.460660459898
300500.0,-0.5043643528818538,5.156991835989646,6.823820798633508e+20,5980.78,1586.8366441103558,1735.5953158886823,1884.3539876670077,5918.454035673004
300600.0,-0.5045248976920595,5.156693235582306,6.830536743091811e+20,5980.78,1586.8262331411754,1735.5839289387966,1884.3416247364169,5918.447408762052
300700.0,-0.5046854468533991,5.156394540489346,6.837257150615542e+20,5980.78,1586.815818909355,1735.572538420413,1884.32925793147,5918.44077972696
300800.0,-0.5048460003595397,5.156095750708517,6.84398202267974e+20,5980.78,1586.8054014148688,1735.5611443335042,1884.3168872521385,5918.434148567646
300900.0,-0.5050065582041592,5.15579686623757,6.850711360759438e+20,5980.78,1586.794980657693,1735.5497466780434,1884.3045126983925,5918.42751528403
301000.0,-0.5051671203809454,5.155497887074261,6.857445166329658e+20,5980.78,1586.784556637803,1735.5383454540038,1884.2921342702032,5918.420879876028
301100.0,-0.5053276868835966,5.155198813216351,6.86418344086541e+20,5980.78,1586.7741293551742,1735.5269406613584,1884.2797519675416,5918.414242343561
301200.0,-0.5054882577058216,5.154899644661603,6.870926185841698e+20,5980.78,1586.7636988097822,1735.5155323000808,1884.2673657903783,5918.407602686548
301300.0,-0.5056488328413392,5.1546003814077865,6.877673402733511e+20,5980.78,1586.7532650016033,1735.5041203701448,1884.2549757386855,5918.400960904905
301400.0,-0.5058094122838783,5.154301023452672,6.884425093015834e+20,5980.78,1586.7428279306132,1735.4927048715242,1884.2425818124343,5918.394316998554
301500.0,-0.5059699960271783,5.154001570794035,6.891181258163637e+20,5980.78,1586.7323875967882,1735.4812858041928,1884.2301840115963,5918.387670967412
301600.0,-0.5061305840649885,5.153702023429655,6.897941899651883e+20,5980.78,1586.7219440001045,1735.4698631681244,1884.2177823361435,5918.3810228114
301700.0,-0.5062911763910687,5.153402381357316,6.904707018955522e+20,5980.78,1586.7114971405383,1735.4584369632937,1884.205376786048,5918.374372530435
301800.0,-0.5064517729991885,5.153102644574805,6.911476617549498e+20,5980.78,1586.701047018067,1735.4470071896749,1884.1929673612824,5918.367720124437
301900.0,-0.5066123738831282,5.15280281307991,6.918250696908744e+20,5980.78,1586.6905936326662,1735.4355738472425,1884.180554061818,5918.361065593326
302000.0,-0.5067729790366776,5.152502886870429,6.92502925850818e+20,5980.78,1586.6801369843135,1735.424136935971,1884.168136887628,5918.354408937021
302100.0,-0.5069335884536368,5.152202865944159,6.93181230382272e+20,5980.78,1586.669677072986,1735.412696455836,1884.1557158386852,5918.347750155441
302200.0,-0.5070942021278161,5.151902750298902,6.938599834327266e+20,5980.78,1586.6592138986605,1735.401252406812,1884.1432909149623,5918.341089248506
302300.0,-0.5072548200530358,5.151602539932463,6.94539185149671e+20,5980.78,1586.6487474613143,1735.3898047888738,1884.1308621164324,5918.334426216136
302400.0,-0.507415442223126,5.151302234842653,6.952188356805934e+20,5980.78,1586.6382777609251,1735.378353601997,1884.1184294430684,5918.327761058251
302500.0,-0.5075760686319272,5.1510018350272855,6.958989351729813e+20,5980.78,1586.6278047974704,1735.3668988461577,1884.105992894844,5918.321093774769
302600.0,-0.5077366992732896,5.150701340484177,6.965794837743208e+20,5980.78,1586.6173285709276,1735.3554405213304,1884.0935524717324,5918.314424365612
302700.0,-0.5078973341410735,5.150400751211147,6.97260481632097e+20,5980.78,1586.6068490812747,1735.3439786274917,1884.0811081737077,5918.3077528306985
302800.0,-0.5080579732291493,5.150100067206023,6.979419288937944e+20,5980.78,1586.59636632849,1735.332513164617,1884.0686600007432,5918.301079169949
302900.0,-0.5082186165313967,5.149799288466632,6.98623825706896e+20,5980.78,1586.5858803125511,1735.3210441326828,1884.0562079528136,5918.294403383284
303000.0,-0.5083792640417062,5.149498414990806,6.993061722188845e+20,5980.78,1586.5753910334363,1735.309571531665,1884.0437520298929,5918.287725470623
303100.0,-0.5085399157539776,5.14919744677638,6.999889685772408e+20,5980.78,1586.5648984911247,1735.29809536154,1884.031292231955,5918.281045431886
303200.0,-0.5087005716621207,5.148896383821196,7.006722149294452e+20,5980.78,1586.554402685594,1735.2866156222844,1884.0188285589743,5918.274363266994
303300.0,-0.5088612317600554,5.148595226123095,7.013559114229771e+20,5980.78,1586.5439036168234,1735.275132313875,1884.0063610109264,5918.267678975869
303400.0,-0.509021896041711,5.148293973679924,7.020400582053147e+20,5980.78,1586.5334012847914,1735.2636454362885,1883.9938895877856,5918.260992558428
303500.0,-0.5091825645010268,5.147992626489535,7.027246554239353e+20,5980.78,1586.5228956894769,1735.2521549895016,1883.9814142895264,5918.254304014595
303600.0,-0.5093432371319523,5.147691184549783,7.034097032263152e+20,5980.78,1586.512386830859,1735.2406609734917,1883.9689351161248,5918.247613344288
303700.0,-0.5095039139284461,5.147389647858524,7.040952017599297e+20,5980.78,1586.501874708917,1735.229163388236,1883.9564520675551,5918.24092054743
303800.0,-0.509664594884477,5.14708801641362,7.047811511722529e+20,5980.78,1586.4913593236304,1735.217662233712,1883.943965143794,5918.234225623938
303900.0,-0.5098252799940234,5.146786290212938,7.054675516107582e+20,5980.78,1586.4808406749785,1735.2061575098971,1883.9314743448165,5918.227528573738
304000.0,-0.5099859692510734,5.146484469254345,7.061544032229179e+20,5980.78,1586.470318762941,1735.1946492167692,1883.918979670598,5918.220829396748
304100.0,-0.510146662649625,5.146182553535716,7.068417061562032e+20,5980.78,1586.4597935874976,1735.1831373543062,1883.9064811211151,5918.214128092889
304200.0,-0.5103073601836854,5.1458805430549255,7.075294605580843e+20,5980.78,1586.4492651486285,1735.171621922486,1883.893978696344,5918.207424662084
304300.0,-0.5104680618472721,5.1455784378098555,7.082176665760306e+20,5980.78,1586.438733446313,1735.1601029212866,1883.8814723962605,5918.200719104251
304400.0,-0.5106287676344118,5.145276237798388,7.089063243575103e+20,5980.78,1586.4281984805325,1735.1485803506864,1883.8689622208412,5918.194011419314
304500.0,-0.5107894775391408,5.144973943018412,7.095954340499907e+20,5980.78,1586.4176602512655,1735.137054210664,1883.856448170063,5918.187301607193
304600.0,-0.5109501915555055,5.144671553467816,7.10284995800938e+20,5980.78,1586.4071187584943,1735.125524501198,1883.8439302439024,5918.180589667811
304700.0,-0.5111109096775612,5.144369069144497,7.109750097578176e+20,5980.78,1586.3965740021983,1735.113991222267,1883.8314084423364,5918.173875601088
304800.0,-0.5112716318993734,5.144066490046353,7.116654760680936e+20,5980.78,1586.386025982359,1735.10245437385,1883.818882765342,5918.167159406945
304900.0,-0.5114323582150166,5.143763816171286,7.123563948792292e+20,5980.78,1586.375474698956,1735.0909139559258,1883.8063532128967,5918.160441085306
305000.0,-0.5115930886185753,5.143461047517199,7.130477663386868e+20,5980.78,1586.364920151971,1735.079369968474,1883.7938197849776,5918.15372063609
305100.0,-0.5117538231041432,5.143158184082004,7.137395905939276e+20,5980.78,1586.354362341386,1735.0678224114736,1883.7812824815624,5918.146998059221
305200.0,-0.5119145616658235,5.142855225863613,7.144318677924117e+20,5980.78,1586.3438012671809,1735.056271284904,1883.7687413026288,5918.140273354621
305300.0,-0.5120753042977292,5.142552172859943,7.151245980815985e+20,5980.78,1586.3332369293378,1735.0447165887454,1883.7561962481543,5918.133546522208
305400.0,-0.5122360509939823,5.142249025068912,7.158177816089462e+20,5980.78,1586.3226693278375,1735.033158322977,1883.7436473181176,5918.12681756191
305500.0,-0.5123968017487146,5.1419457824884445,7.16511418521912e+20,5980.78,1586.3120984626628,1735.021596487579,1883.731094512497,5918.120086473645
