Radius,Gravity,Pressure,Mass,Density,T_M2_min,T_M2_avg,T_M2_max,rho_new
12900.0,-0.024874239934339463,5.6482957483859995,6.201882246038431e+16,7000.0,1689.921875,1839.921875,1989.921875,6979.425770231446
13000.0,-0.025069436509454552,5.648278251251118,6.347833885348006e+16,7000.0,1689.84375,1839.84375,1989.84375,6979.468754731795
13100.0,-0.025264634969534575,5.6482606177694965,6.496058024244982e+16,7000.0,1689.765625,1839.765625,1989.765625,6979.511733266974
13200.0,-0.025459835312262234,5.648242847938161,6.646572232007209e+16,7000.0,1689.6875,1839.6875,1989.6875,6979.554705836853
13300.0,-0.025655037535380884,5.648224941754134,6.799394078230714e+16,7000.0,1689.609375,1839.609375,1989.609375,6979.597672441302
13400.0,-0.02585024163669229,5.648206899214444,6.954541132829612e+16,7000.0,1689.53125,1839.53125,1989.53125,6979.640633080191
13500.0,-0.02604544761405442,5.648188720316119,7.112030966036018e+16,7000.0,1689.453125,1839.453125,1989.453125,6979.683587753389
13600.0,-0.026240655465379428,5.648170405056191,7.271881148399952e+16,7000.0,1689.375,1839.375,1989.375,6979.726536460767
13700.0,-0.026435865188631637,5.64815195343169,7.434109250789254e+16,7000.0,1689.296875,1839.296875,1989.296875,6979.769479202195
13800.0,-0.02663107678182566,5.648133365439653,7.598732844389493e+16,7000.0,1689.21875,1839.21875,1989.21875,6979.812415977543
13900.0,-0.026826290243024607,5.6481146410771155,7.76576950070387e+16,7000.0,1689.140625,1839.140625,1989.140625,6979.855346786682
14000.0,-0.027021505570338323,5.648095780341112,7.93523679155314e+16,7000.0,1689.0625,1839.0625,1989.0625,6979.898271629482
14100.0,-0.027216722761921767,5.648076783228684,8.107152289075509e+16,7000.0,1688.984375,1838.984375,1988.984375,6979.941190505813
14200.0,-0.027411941815973385,5.648057649736873,8.281533565726554e+16,7000.0,1688.90625,1838.90625,1988.90625,6979.984103415547
14300.0,-0.027607162730733617,5.648038379862719,8.458398194279128e+16,7000.0,1688.828125,1838.828125,1988.828125,6980.027010358553
14400.0,-0.027802385504483437,5.648018973603267,8.63776374782327e+16,7000.0,1688.75,1838.75,1988.75,6980.069911334702
14500.0,-0.027997610135542927,5.6479994309555615,8.819647799766118e+16,7000.0,1688.671875,1838.671875,1988.671875,6980.112806343865
14600.0,-0.02819283662226997,5.64797975191665,9.004067923831813e+16,7000.0,1688.59375,1838.59375,1988.59375,6980.155695385912
14700.0,-0.02838806496305895,5.64795993648358,9.191041694061413e+16,7000.0,1688.515625,1838.515625,1988.515625,6980.198578460715
14800.0,-0.028583295156339523,5.6479399846534015,9.380586684812805e+16,7000.0,1688.4375,1838.4375,1988.4375,6980.241455568144
14900.0,-0.028778527200575433,5.647919896423165,9.572720470760608e+16,7000.0,1688.359375,1838.359375,1988.359375,6980.2843267080725
15000.0,-0.028973761094263358,5.647899671789924,9.767460626896088e+16,7000.0,1688.28125,1838.28125,1988.28125,6980.3271918803675
15100.0,-0.029168996835931844,5.647879310750731,9.964824728527067e+16,7000.0,1688.203125,1838.203125,1988.203125,6980.370051084903
15200.0,-0.029364234424140254,5.647858813302641,1.0164830351277834e+17,7000.0,1688.125,1838.125,1988.125,6980.412904321549
15300.0,-0.029559473857477737,5.647838179442711,1.036749507108905e+17,7000.0,1688.046875,1838.046875,1988.046875,6980.455751590177
15400.0,-0.029754715134562293,5.647817409167998,1.0572836464217662e+17,7000.0,1687.96875,1837.96875,1987.96875,6980.498592890658
15500.0,-0.02994995825403982,5.647796502475562,1.0780872107236814e+17,7000.0,1687.890625,1837.890625,1987.890625,6980.541428222864
15600.0,-0.030145203214583215,5.647775459362462,1.0991619577035752e+17,7000.0,1687.8125,1837.8125,1987.8125,6980.584257586666
15700.0,-0.03034045001489154,5.64775427982576,1.1205096450819736e+17,7000.0,1687.734375,1837.734375,1987.734375,6980.627080981936
15800.0,-0.030535698653689176,5.647732963862518,1.1421320306109954e+17,7000.0,1687.65625,1837.65625,1987.65625,6980.669898408544
15900.0,-0.030730949129725016,5.647711511469801,1.1640308720743422e+17,7000.0,1687.578125,1837.578125,1987.578125,6980.712709866362
