Radius,Gravity,Pressure,Mass,Density,T_M2_min,T_M2_avg,T_M2_max,rho_new
457000.0,-0.6266142926607137,4.728664752322375,1.960771442816436e+21,3400.0,1520.8936153718803,1663.1084748072776,1805.323334242676,3407.85347721751
457100.0,-0.626625192310271,4.72845169975699,1.9616637639548252e+21,3400.0,1520.8200615687356,1663.0275556000247,1805.2350496313147,3407.855006674036
457200.0,-0.6266361471735886,4.72823864346695,1.962556475648473e+21,3400.0,1520.7465077655906,1662.9466363927718,1805.1467650199536,3407.856536025029
457300.0,-0.6266471572023761,4.728025583433501,1.963449577982831e+21,3400.0,1520.6729539624462,1662.8657171855189,1805.058480408592,3407.8580652699598
457400.0,-0.6266582223483962,4.7278125196379035,1.9643430710433507e+21,3400.0,1520.5994001593012,1662.784797978266,1804.9701957972309,3407.859594408296
457500.0,-0.6266693425634643,4.7275994520614315,1.9652369549154832e+21,3400.0,1520.5258463561568,1662.7038787710128,1804.8819111858695,3407.861123439507
457600.0,-0.6266805177994481,4.72738638068538,1.96613122968468e+21,3400.0,1520.4522925530118,1662.62295956376,1804.7936265745084,3407.862652363064
457700.0,-0.6266917480082685,4.727173305491057,1.967025895436392e+21,3400.0,1520.3787387498674,1662.5420403565067,1804.7053419631472,3407.864181178436
457800.0,-0.6267030331418985,4.72696022645979,1.9679209522560707e+21,3400.0,1520.3051849467224,1662.4611211492538,1804.617057351786,3407.865709885095
457900.0,-0.6267143731523633,4.726747143572918,1.9688164002291675e+21,3400.0,1520.231631143578,1662.380201942001,1804.5287727404248,3407.8672384825118
458000.0,-0.6267257679917412,4.726534056811801,1.969712239441134e+21,3400.0,1520.158077340433,1662.299282734748,1804.4404881290632,3407.868766970158
458100.0,-0.6267372176121621,4.726320966157813,1.970608469977421e+21,3400.0,1520.0845235372883,1662.218363527495,1804.3522035177025,3407.8702953475063
458200.0,-0.6267487219658083,4.726107871592344,1.97150509192348e+21,3400.0,1520.0109697341436,1662.137444320242,1804.263918906341,3407.87182361403
458300.0,-0.6267602810049147,4.725894773096803,1.9724021053647629e+21,3400.0,1519.937415930999,1662.056525112989,1804.17563429498,3407.8733517692012
