Radius,Gravity,Pressure,Mass,Density
5300.0,-0.010080432141194888,5.508369633434782,4242532383113801.0,7000.0
5400.0,-0.01027609864894166,5.508362440165728,4489624928503945.5,7000.0
5500.0,-0.010471766399942973,5.508355109929248,4746129685484245.0,7000.0
5600.0,-0.010667435327595903,5.508347642724519,5012222583243300.0,7000.0
5700.0,-0.010863105369971423,5.50834003855076,5288079550969713.0,7000.0
5800.0,-0.011058776469411462,5.5083322974072315,5573876517852084.0,7000.0
5900.0,-0.01125444857216698,5.508324419293231,5869789413079014.0,7000.0
6000.0,-0.011450121628072202,5.508316404208092,6175994165839104.0,7000.0
6100.0,-0.011645795590250913,5.508308252151179,6492666705320955.0,7000.0
6200.0,-0.011841470414851169,5.508299963121888,6819982960713168.0,7000.0
6300.0,-0.01203714606080528,5.508291537119646,7158118861204345.0,7000.0
6400.0,-0.012232822489612282,5.508282974143904,7507250335983086.0,7000.0
6500.0,-0.012428499665140503,5.508274274194139,7867553314237992.0,7000.0
6600.0,-0.012624177553448072,5.50826543726985,8239203725157665.0,7000.0
6700.0,-0.012819856122619492,5.508256463370564,8622377497930705.0,7000.0
6800.0,-0.013015535342616654,5.508247352495824,9017250561745714.0,7000.0
6900.0,-0.013211215185142788,5.508238104645195,9423998845791292.0,7000.0
7000.0,-0.013406895623518078,5.508228719818258,9842798279256040.0,7000.0
7100.0,-0.0136025766325658,5.508219198014615,1.027382479132856e+16,7000.0
7200.0,-0.013798258188507937,5.508209539233883,1.0717254311197452e+16,7000.0
7300.0,-0.013993940268869376,5.508199743475695,1.1173262768051318e+16,7000.0
7400.0,-0.014189622852389873,5.508189810739698,1.1642026091078758e+16,7000.0
7500.0,-0.014385305918943068,5.508179741025556,1.2123720209468374e+16,7000.0
7600.0,-0.01458098944946188,5.508169534332941,1.2618521052408766e+16,7000.0
7700.0,-0.014776673425869725,5.508159190661543,1.3126604549088536e+16,7000.0
7800.0,-0.014972357831017028,5.508148710011061,1.3648146628696284e+16,7000.0
7900.0,-0.01516804264862254,5.508138092381206,1.4183323220420612e+16,7000.0
8000.0,-0.015363727863219085,5.508127337771702,1.4732310253450122e+16,7000.0
8100.0,-0.015559413460103281,5.50811644618228,1.5295283656973412e+16,7000.0
8200.0,-0.015755099425289004,5.508105417612683,1.5872419360179086e+16,7000.0
8300.0,-0.015950785745464147,5.50809425206266,1.6463893292255744e+16,7000.0
8400.0,-0.016146472407950512,5.508082949531975,1.7069881382391986e+16,7000.0
8500.0,-0.016342159400666537,5.508071510020394,1.7690559559776414e+16,7000.0
8600.0,-0.01653784671209257,5.508059933527695,1.8326103753597628e+16,7000.0
8700.0,-0.016733534331238618,5.508048220053664,1.897668989304423e+16,7000.0
8800.0,-0.01692922224761423,5.508036369598091,1.9642493907304824e+16,7000.0
8900.0,-0.01712491045120042,5.508024382160775,2.032369172556801e+16,7000.0
9000.0,-0.017320598932423513,5.508012257741523,2.102045927702238e+16,7000.0
9100.0,-0.01751628768213064,5.507999996340145,2.1732972490856544e+16,7000.0
9200.0,-0.017711976691566888,5.507987597956461,2.2461407296259104e+16,7000.0
9300.0,-0.017907665952353893,5.507975062590294,2.3205939622418656e+16,7000.0
9400.0,-0.01810335545646983,5.507962390241474,2.3966745398523804e+16,7000.0
9500.0,-0.018299045196230622,5.507949580909837,2.4744000553763148e+16,7000.0
9600.0,-0.01849473516427237,5.507936634595222,2.553788101732529e+16,7000.0
9700.0,-0.018690425353534837,5.507923551297474,2.6348562718398828e+16,7000.0
9800.0,-0.018886115757245962,5.507910331016444,2.717622158617237e+16,7000.0
9900.0,-0.0190818063689073,5.507896973751985,2.8021033549834508e+16,7000.0
10000.0,-0.01927749718228034,5.507883479503958,2.888317453857385e+16,7000.0
10100.0,-0.019473188191373655,5.5078698482722235,2.976282048157899e+16,7000.0
10200.0,-0.019668879390430757,5.5078560800566505,3.0660147308038536e+16,7000.0
10300.0,-0.019864570773918722,5.5078421748571085,3.1575330947141084e+16,7000.0
10400.0,-0.020060262336517434,5.507828132673472,3.250854732807524e+16,7000.0
10500.0,-0.02025595407310944,5.507813953505621,3.34599723800296e+16,7000.0
10600.0,-0.0204516459787704,5.507799637353435,3.442978203219277e+16,7000.0
10700.0,-0.02064733804876006,5.507785184216802,3.5418152213753344e+16,7000.0
10800.0,-0.020843030278513742,5.507770594095607,3.642525885389993e+16,7000.0
10900.0,-0.02103872266363427,5.507755866989743,3.745127788182113e+16,7000.0
11000.0,-0.02123441519988436,5.5077410028991025,3.849638522670554e+16,7000.0
11100.0,-0.021430107883179433,5.507726001823584,3.956075681774176e+16,7000.0
11200.0,-0.021625800709580784,5.507710863763087,4.064456858411839e+16,7000.0
11300.0,-0.021821493675289134,5.507695588717515,4.174799645502404e+16,7000.0
11400.0,-0.0220171867766385,5.507680176686772,4.2871216359647304e+16,7000.0
11500.0,-0.022212880010090433,5.507664627670764,4.401440422717678e+16,7000.0
11600.0,-0.022408573372228482,5.507648941669403,4.517773598680109e+16,7000.0
11700.0,-0.022604266859753003,5.507633118682601,4.636138756770881e+16,7000.0
11800.0,-0.022799960469476202,5.507617158710273,4.756553489908854e+16,7000.0
11900.0,-0.022995654198317443,5.507601061752333,4.8790353910128904e+16,7000.0
12000.0,-0.023191348043298775,5.507584827808704,5.003602053001849e+16,7000.0
12100.0,-0.02338704200154069,5.507568456879302,5.1302710687945896e+16,7000.0
12200.0,-0.023582736070258094,5.507551948964053,5.259060031309973e+16,7000.0
12300.0,-0.023778430246756462,5.5075353040628805,5.3899865334668584e+16,7000.0
12400.0,-0.023974124528428186,5.507518522175711,5.5230681681841064e+16,7000.0
12500.0,-0.024169818912749108,5.507501603302472,5.658322528380577e+16,7000.0
12600.0,-0.0243655133972752,5.507484547443094,5.7957672069751304e+16,7000.0
12700.0,-0.024561207979639413,5.507467354597509,5.9354197968866264e+16,7000.0
12800.0,-0.024756902657548662,5.507450024765648,6.0772978910339256e+16,7000.0
12900.0,-0.02495259742878097,5.507432557947448,6.221419082335888e+16,7000.0
13000.0,-0.025148292291182733,5.5074149541428445,6.3678009637113736e+16,7000.0
13100.0,-0.02534398724266609,5.507397213351775,6.5164611280792424e+16,7000.0
13200.0,-0.025539682281206476,5.507379335574178,6.667417168358355e+16,7000.0
13300.0,-0.025735377404840186,5.507361320809995,6.820686677467571e+16,7000.0
13400.0,-0.025931072611662144,5.507343169059167,6.97628724832575e+16,7000.0
13500.0,-0.02612676789982373,5.5073248803216375,7.134236473851754e+16,7000.0
13600.0,-0.026322463267530686,5.50730645459735,7.29455194696444e+16,7000.0
13700.0,-0.026518158713041137,5.507287891886252,7.45725126058267e+16,7000.0
13800.0,-0.02671385423466371,5.507269192188287,7.622352007625306e+16,7000.0
13900.0,-0.026909549830755698,5.507250355503405,7.789871781011205e+16,7000.0
14000.0,-0.02710524549972132,5.507231381831556,7.959828173659229e+16,7000.0
14100.0,-0.02730094124001008,5.507212271172688,8.132238778488237e+16,7000.0
14200.0,-0.027496637050115146,5.507193023526752,8.30712118841709e+16,7000.0
14300.0,-0.027692332928571838,5.507173638893702,8.484492996364646e+16,7000.0
14400.0,-0.027888028873956174,5.507154117273491,8.664371795249768e+16,7000.0
14500.0,-0.028083724884883435,5.507134458666072,8.846775177991314e+16,7000.0
14600.0,-0.02827942096000685,5.5071146630714,9.031720737508144e+16,7000.0
14700.0,-0.028475117098016298,5.507094730489431,9.21922606671912e+16,7000.0
14800.0,-0.02867081329763706,5.507074660920123,9.4093087585431e+16,7000.0
14900.0,-0.02886650955762864,5.507054454363433,9.601986405898947e+16,7000.0
15000.0,-0.029062205876783615,5.507034110819319,9.797276601705518e+16,7000.0
15100.0,-0.029257902253926563,5.507013630287741,9.995196938881675e+16,7000.0
15200.0,-0.029453598687912984,5.5069930127686595,1.0195765010346278e+17,7000.0
15300.0,-0.029649295177628297,5.506972258262035,1.0398998409018187e+17,7000.0
15400.0,-0.02984499172198687,5.50695136676783,1.0604914727816261e+17,7000.0
15500.0,-0.030040688319931095,5.506930338286006,1.081353155965936e+17,7000.0
15600.0,-0.030236384970430484,5.506909172816527,1.1024866497466346e+17,7000.0
15700.0,-0.03043208167248079,5.506887870359356,1.1238937134156077e+17,7000.0
15800.0,-0.0306277784251032,5.506866430914458,1.1455761062647414e+17,7000.0
15900.0,-0.030823475227343525,5.506844854481799,1.1675355875859218e+17,7000.0
16000.0,-0.03101917207827143,5.506823141061344,1.1897739166710347e+17,7000.0
16100.0,-0.031214868976979695,5.50680129065306,1.2122928528119664e+17,7000.0
16200.0,-0.0314105659225835,5.506779303256915,1.2350941553006027e+17,7000.0
16300.0,-0.03160626291421972,5.506757178872874,1.2581795834288296e+17,7000.0
16400.0,-0.031801959951046316,5.506734917500909,1.2815508964885333e+17,7000.0
16500.0,-0.03199765703224164,5.5067125191409865,1.3052098537715995e+17,7000.0
16600.0,-0.03219335415700385,5.506689983793077,1.3291582145699146e+17,7000.0
16700.0,-0.032389051324550305,5.506667311457149,1.3533977381753643e+17,7000.0
16800.0,-0.03258474853411699,5.506644502133176,1.3779301838798347e+17,7000.0
16900.0,-0.03278044578495801,5.506621555821126,1.4027573109752118e+17,7000.0
17000.0,-0.032976143076344964,5.506598472520972,1.4278808787533818e+17,7000.0
17100.0,-0.033171840407566544,5.506575252232687,1.4533026465062304e+17,7000.0
17200.0,-0.03336753777792795,5.506551894956242,1.4790243735256438e+17,7000.0
17300.0,-0.033563235186750445,5.506528400691613,1.505047819103508e+17,7000.0
17400.0,-0.03375893263337093,5.506504769438769,1.5313747425317088e+17,7000.0
17500.0,-0.03395463011714143,5.506481001197687,1.5580069031021325e+17,7000.0
17600.0,-0.034150327637428694,5.506457095968341,1.584946060106665e+17,7000.0
17700.0,-0.034346025193613815,5.506433053750706,1.6121939728371923e+17,7000.0
17800.0,-0.03454172278509175,5.506408874544756,1.6397524005856003e+17,7000.0
17900.0,-0.03473742041127103,5.506384558350468,1.6676231026437754e+17,7000.0
18000.0,-0.03493311807157326,5.5063601051678175,1.6958078383036032e+17,7000.0
18100.0,-0.035128815765432905,5.506335514996781,1.72430836685697e+17,7000.0
18200.0,-0.03532451349229679,5.506310787837337,1.7531264475957613e+17,7000.0
18300.0,-0.03552021125162388,5.506285923689461,1.7822638398118637e+17,7000.0
18400.0,-0.03571590904288487,5.506260922553131,1.811722302797163e+17,7000.0
18500.0,-0.03591160686556193,5.506235784428326,1.841503595843545e+17,7000.0
18600.0,-0.03610730471914834,5.506210509315022,1.871609478242896e+17,7000.0
18700.0,-0.03630300260314822,5.5061850972132005,1.9020417092871018e+17,7000.0
18800.0,-0.036498700517076266,5.506159548122839,1.9328020482680486e+17,7000.0
18900.0,-0.03669439846045742,5.506133862043916,1.9638922544776224e+17,7000.0
19000.0,-0.036890096432826626,5.506108038976413,1.995314087207709e+17,7000.0
19100.0,-0.03708579443372858,5.50608207892031,2.027069305750195e+17,7000.0
19200.0,-0.03728149246271746,5.506055981875586,2.0591596693969654e+17,7000.0
19300.0,-0.037477190519356676,5.5060297478422235,2.091586937439907e+17,7000.0
19400.0,-0.03767288860321865,5.506003376820201,2.1243528691709053e+17,7000.0
19500.0,-0.03786858671388457,5.505976868809501,2.1574592238818467e+17,7000.0
19600.0,-0.03806428485094417,5.505950223810106,2.1909077608646173e+17,7000.0
19700.0,-0.038259983013995524,5.505923441821997,2.2247002394111027e+17,7000.0
19800.0,-0.038455681202644795,5.505896522845155,2.258838418813189e+17,7000.0
19900.0,-0.038651379416506114,5.505869466879563,2.2933240583627626e+17,7000.0
20000.0,-0.038847077655201276,5.505842273925205,2.328158917351709e+17,7000.0
20100.0,-0.03904277591835965,5.505814943982061,2.363344755071915e+17,7000.0
20200.0,-0.03923847420561789,5.505787477050117,2.3988833308152656e+17,7000.0
20300.0,-0.039434172516619875,5.505759873129356,2.4347764038736474e+17,7000.0
20400.0,-0.03962987085101641,5.50573213221976,2.4710257335389462e+17,7000.0
20500.0,-0.03982556920846513,5.505704254321314,2.5076330791030483e+17,7000.0
20600.0,-0.040021267588630345,5.505676239434002,2.5446001998578394e+17,7000.0
20700.0,-0.040216965991182824,5.505648087557808,2.5819288550952054e+17,7000.0
20800.0,-0.040412664415799666,5.505619798692717,2.6196208041070326e+17,7000.0
20900.0,-0.040608362862164155,5.505591372838713,2.657677806185207e+17,7000.0
21000.0,-0.04080406132996563,5.505562809995782,2.6961016206216147e+17,7000.0
21100.0,-0.04099975981889928,5.505534110163909,2.7348940067081414e+17,7000.0
21200.0,-0.04119545832866607,5.505505273343078,2.7740567237366733e+17,7000.0
21300.0,-0.04139115685897257,5.505476299533277,2.8135915309990963e+17,7000.0
21400.0,-0.04158685540953086,5.5054471887344905,2.8535001877872966e+17,7000.0
21500.0,-0.04178255398005834,5.505417940946704,2.8937844533931603e+17,7000.0
21600.0,-0.041978252570277666,5.505388556169905,2.934446087108573e+17,7000.0
21700.0,-0.04217395117991659,5.505359034404078,2.975486848225421e+17,7000.0
21800.0,-0.04236964980870788,5.505329375649213,3.01690849603559e+17,7000.0
21900.0,-0.042565348456389186,5.5052995799052935,3.0587127898309664e+17,7000.0
22000.0,-0.04276104712270289,5.505269647172308,3.100901488903436e+17,7000.0
22100.0,-0.04295674580739609,5.505239577450243,3.143476352544885e+17,7000.0
22200.0,-0.0431524445102204,5.505209370739086,3.1864391400471994e+17,7000.0
22300.0,-0.043348143230931904,5.505179027038824,3.229791610702265e+17,7000.0
22400.0,-0.043543841969291036,5.505148546349445,3.2735355238019674e+17,7000.0
22500.0,-0.0437395407250625,5.505117928670938,3.317672638638193e+17,7000.0
22600.0,-0.04393523949801517,5.50508717400329,3.362204714502829e+17,7000.0
22700.0,-0.044130938287921966,5.505056282346488,3.4071335106877594e+17,7000.0
22800.0,-0.04432663709455981,5.505025253700522,3.452460786484871e+17,7000.0
22900.0,-0.04452233591770953,5.504994088065379,3.4981883011860506e+17,7000.0
23000.0,-0.044718034757155745,5.50496278544105,3.5443178140831834e+17,7000.0
23100.0,-0.04491373361268681,5.50493134582752,3.5908510844681555e+17,7000.0
23200.0,-0.045109432484094734,5.504899769224781,3.637789871632853e+17,7000.0
23300.0,-0.04530513137117509,5.504868055632821,3.6851359348691616e+17,7000.0
23400.0,-0.04550083027372695,5.504836205051629,3.732891033468968e+17,7000.0
23500.0,-0.045696529191552815,5.504804217481196,3.7810569267241574e+17,7000.0
23600.0,-0.04589222812445851,5.504772092921509,3.829635373926616e+17,7000.0
23700.0,-0.04608792707225316,5.504739831372558,3.8786281343682304e+17,7000.0
23800.0,-0.04628362603474909,5.504707432834334,3.9280369673408864e+17,7000.0
23900.0,-0.04647932501176177,5.504674897306827,3.97786363213647e+17,7000.0
24000.0,-0.04667502400310972,5.504642224790024,4.0281098880468666e+17,7000.0
24100.0,-0.046870723008614515,5.504609415283919,4.078777494363963e+17,7000.0
24200.0,-0.04706642202810064,5.504576468788499,4.129868210379645e+17,7000.0
24300.0,-0.0472621210613955,5.504543385303756,4.181383795385798e+17,7000.0
24400.0,-0.0474578201083293,5.5045101648296795,4.2333260086743085e+17,7000.0
24500.0,-0.047653519168735045,5.504476807366261,4.2856966095370624e+17,7000.0
24600.0,-0.04784921824244845,5.504443312913492,4.338497357265946e+17,7000.0
24700.0,-0.04804491732930786,5.504409681471362,4.3917300111528454e+17,7000.0
24800.0,-0.04824061642915427,5.504375913039862,4.445396330489646e+17,7000.0
24900.0,-0.048436315541831206,5.504342007618982,4.499498074568234e+17,7000.0
25000.0,-0.04863201466718469,5.5043079652087155,4.554037002680496e+17,7000.0
25100.0,-0.048827713805063226,5.504273785809051,4.6090148741183174e+17,7000.0
25200.0,-0.0490234129553177,5.504239469419983,4.6644334481735846e+17,7000.0
25300.0,-0.04921911211780136,5.5042050160415,4.720294484138183e+17,7000.0
25400.0,-0.04941481129236977,5.504170425673595,4.7765997413039994e+17,7000.0
25500.0,-0.04961051047888075,5.504135698316261,4.833350978962919e+17,7000.0
25600.0,-0.04980620967719435,5.504100833969487,4.890549956406828e+17,7000.0
25700.0,-0.050001908887172805,5.504065832633265,4.9481984329276134e+17,7000.0
25800.0,-0.05019760810868047,5.504030694307589,5.0062981678171603e+17,7000.0
25900.0,-0.0503933073415838,5.503995418992451,5.064850920367355e+17,7000.0
26000.0,-0.050589006585751314,5.503960006687841,5.1238584498700826e+17,7000.0
26100.0,-0.05078470584105353,5.503924457393752,5.18332251561723e+17,7000.0
26200.0,-0.05098040510736296,5.503888771110177,5.2432448769006835e+17,7000.0
26300.0,-0.05117610438455403,5.503852947837108,5.3036272930123283e+17,7000.0
26400.0,-0.05137180367250311,5.503816987574537,5.364471523244051e+17,7000.0
26500.0,-0.05156750297108839,5.503780890322457,5.4257793268877376e+17,7000.0
26600.0,-0.05176320228018992,5.503744656080861,5.4875524632352736e+17,7000.0
26700.0,-0.05195890159968955,5.503708284849741,5.549792691578545e+17,7000.0
26800.0,-0.052154600929470864,5.503671776629091,5.612501771209439e+17,7000.0
26900.0,-0.05235030026941921,5.503635131418902,5.67568146141984e+17,7000.0
27000.0,-0.052545999619421614,5.503598349219168,5.739333521501635e+17,7000.0
27100.0,-0.052741698979366786,5.503561430029882,5.80345971074671e+17,7000.0
27200.0,-0.05293739834914505,5.503524373851038,5.86806178844695e+17,7000.0
27300.0,-0.05313309772864836,5.503487180682628,5.933141513894243e+17,7000.0
27400.0,-0.053328797117770235,5.503449850524645,5.998700646380472e+17,7000.0
27500.0,-0.053524496516405735,5.503412383377084,6.064740945197526e+17,7000.0
27600.0,-0.05372019592445148,5.503374779239937,6.13126416963729e+17,7000.0
27700.0,-0.05391589534180554,5.503337038113197,6.19827207899165e+17,7000.0
27800.0,-0.05411159476836744,5.5032991599968595,6.265766432552492e+17,7000.0
27900.0,-0.05430729420403819,5.503261144890917,6.3337489896117e+17,7000.0
28000.0,-0.0545029936487202,5.503222992795362,6.402221509461164e+17,7000.0
28100.0,-0.054698693102317265,5.503184703710191,6.471185751392767e+17,7000.0
28200.0,-0.054894392564734544,5.503146277635395,6.540643474698396e+17,7000.0
28300.0,-0.05509009203587853,5.5031077145709695,6.610596438669937e+17,7000.0
28400.0,-0.05528579151565704,5.5030690145169086,6.681046402599276e+17,7000.0
28500.0,-0.055481491003979186,5.503030177473206,6.751995125778299e+17,7000.0
28600.0,-0.05567719050075535,5.502991203439855,6.823444367498892e+17,7000.0
28700.0,-0.05587289000589716,5.50295209241685,6.89539588705294e+17,7000.0
28800.0,-0.05606858951931748,5.502912844404186,6.96785144373233e+17,7000.0
28900.0,-0.056264289040930365,5.502873459401857,7.040812796828948e+17,7000.0
29000.0,-0.05645998857065106,5.502833937409858,7.11428170563468e+17,7000.0
29100.0,-0.056655688108396,5.502794278428182,7.188259929441413e+17,7000.0
29200.0,-0.056851387654082736,5.502754482456823,7.262749227541032e+17,7000.0
29300.0,-0.05704708720762994,5.502714549495778,7.337751359225422e+17,7000.0
29400.0,-0.057242786768957415,5.50267447954504,7.41326808378647e+17,7000.0
29500.0,-0.05743848633798604,5.502634272604603,7.489301160516063e+17,7000.0
29600.0,-0.05763418591463776,5.502593928674464,7.565852348706085e+17,7000.0
29700.0,-0.057829885498835575,5.502553447754614,7.642923407648424e+17,7000.0
29800.0,-0.05802558509050351,5.502512829845051,7.720516096634964e+17,7000.0
29900.0,-0.058221284689566624,5.502472074945769,7.798632174957594e+17,7000.0
30000.0,-0.05841698429595096,5.5024311830567605,7.877273401908196e+17,7000.0
30100.0,-0.05861268390958355,5.502390154178024,7.956441536778659e+17,7000.0
30200.0,-0.0588083835303924,5.502348988309553,8.036138338860868e+17,7000.0
30300.0,-0.059004083158306436,5.502307685451343,8.116365567446708e+17,7000.0
30400.0,-0.05919978279325557,5.502266245603387,8.197124981828068e+17,7000.0
30500.0,-0.05939548243517057,5.502224668765682,8.278418341296831e+17,7000.0
30600.0,-0.05959118208398319,5.502182954938224,8.360247405144884e+17,7000.0
30700.0,-0.059786881739625986,5.502141104121006,8.442613932664114e+17,7000.0
30800.0,-0.05998258140203243,5.5020991163140245,8.525519683146405e+17,7000.0
30900.0,-0.06017828107113689,5.502056991517275,8.608966415883645e+17,7000.0
31000.0,-0.060373980746874514,5.502014729730752,8.69295589016772e+17,7000.0
31100.0,-0.06056968042918133,5.501972330954452,8.777489865290514e+17,7000.0
31200.0,-0.060765380117994164,5.501929795188369,8.862570100543914e+17,7000.0
31300.0,-0.06096107981325067,5.5018871224325,8.948198355219807e+17,7000.0
31400.0,-0.061156779514889285,5.501844312686839,9.034376388610077e+17,7000.0
31500.0,-0.06135247922284921,5.5018013659513825,9.121105960006612e+17,7000.0
31600.0,-0.061548178937070444,5.501758282226127,9.208388828701298e+17,7000.0
31700.0,-0.06174387865749374,5.501715061511066,9.29622675398602e+17,7000.0
31800.0,-0.06193957838406057,5.501671703806197,9.384621495152663e+17,7000.0
31900.0,-0.062135278116713176,5.501628209111515,9.473574811493115e+17,7000.0
32000.0,-0.06233097785539449,5.501584577427017,9.563088462299261e+17,7000.0
32100.0,-0.06252667760004817,5.501540808752696,9.653164206862988e+17,7000.0
32200.0,-0.06272237735061859,5.501496903088551,9.74380380447618e+17,7000.0
32300.0,-0.06291807710705076,5.501452860434576,9.835009014430725e+17,7000.0
32400.0,-0.06311377686929043,5.501408680790767,9.926781596018509e+17,7000.0
32500.0,-0.063309476637284,5.501364364157122,1.0019123308531416e+18,7000.0
32600.0,-0.0635051764109785,5.501319910533634,1.0112035911261335e+18,7000.0
32700.0,-0.06370087619032165,5.5012753199203015,1.020552116350015e+18,7000.0
32800.0,-0.06389657597526177,5.5012305923171185,1.0299580824539747e+18,7000.0
32900.0,-0.06409227576574783,5.501185727724083,1.0394216653672012e+18,7000.0
33000.0,-0.0642879755617294,5.501140726141189,1.0489430410188831e+18,7000.0
33100.0,-0.06448367536315668,5.501095587568436,1.058522385338209e+18,7000.0
33200.0,-0.06467937516998046,5.501050312005816,1.0681598742543676e+18,7000.0
33300.0,-0.06487507498215211,5.501004899453329,1.0778556836965475e+18,7000.0
33400.0,-0.06507077479962364,5.5009593499109695,1.0876099895939372e+18,7000.0
33500.0,-0.06526647462234754,5.500913663378734,1.0974229678757253e+18,7000.0
33600.0,-0.06546217445027694,5.500867839856619,1.1072947944711005e+18,7000.0
33700.0,-0.06565787428336549,5.50082187934462,1.1172256453092515e+18,7000.0
33800.0,-0.06585357412156741,5.500775781842735,1.1272156963193665e+18,7000.0
33900.0,-0.06604927396483744,5.50072954735096,1.1372651234306345e+18,7000.0
34000.0,-0.06624497381313084,5.50068317586929,1.1473741025722438e+18,7000.0
34100.0,-0.06644067366640345,5.500636667397724,1.1575428096733832e+18,7000.0
34200.0,-0.06663637352461159,5.500590021936257,1.1677714206632412e+18,7000.0
34300.0,-0.06683207338771208,5.5005432394848865,1.1780601114710065e+18,7000.0
34400.0,-0.06702777325566225,5.500496320043607,1.1884090580258678e+18,7000.0
34500.0,-0.06722347312841996,5.500449263612417,1.1988184362570135e+18,7000.0
34600.0,-0.06741917300594348,5.5004020701913126,1.2092884220936323e+18,7000.0
34700.0,-0.06761487288819164,5.500354739780291,1.2198191914649126e+18,7000.0
34800.0,-0.06781057277512369,5.500307272379348,1.2304109203000433e+18,7000.0
34900.0,-0.06800627266669936,5.500259667988481,1.2410637845282127e+18,7000.0
35000.0,-0.06820197256287888,5.500211926607688,1.2517779600786097e+18,7000.0
35100.0,-0.0683976724636229,5.500164048236964,1.2625536228804227e+18,7000.0
35200.0,-0.06859337236889249,5.500116032876305,1.2733909488628403e+18,7000.0
35300.0,-0.0687890722786492,5.500067880525709,1.2842901139550513e+18,7000.0
35400.0,-0.06898477219285501,5.500019591185174,1.295251294086244e+18,7000.0
35500.0,-0.06918047211147232,5.4999711648546965,1.3062746651856074e+18,7000.0
35600.0,-0.06937617203446396,5.499922601534272,1.3173604031823299e+18,7000.0
35700.0,-0.06957187196179314,5.499873901223899,1.3285086840055997e+18,7000.0
