Radius,Gravity,Pressure,Mass,Density
23300.0,-0.04530513137117509,5.640852617573586,3.6851359348691616e+17,7000.0
23400.0,-0.04550083027372695,5.640820766992394,3.732891033468968e+17,7000.0
23500.0,-0.045696529191552815,5.6407887794219596,3.7810569267241574e+17,7000.0
23600.0,-0.04589222812445851,5.640756654862273,3.829635373926616e+17,7000.0
23700.0,-0.04608792707225316,5.640724393313323,3.8786281343682304e+17,7000.0
23800.0,-0.04628362603474909,5.640691994775099,3.9280369673408864e+17,7000.0
23900.0,-0.04647932501176177,5.640659459247591,3.97786363213647e+17,7000.0
24000.0,-0.04667502400310972,5.640626786730789,4.0281098880468666e+17,7000.0
24100.0,-0.046870723008614515,5.6405939772246825,4.078777494363963e+17,7000.0
24200.0,-0.04706642202810064,5.6405610307292635,4.129868210379645e+17,7000.0
24300.0,-0.0472621210613955,5.64052794724452,4.181383795385798e+17,7000.0
24400.0,-0.0474578201083293,5.640494726770444,4.2333260086743085e+17,7000.0
24500.0,-0.047653519168735045,5.640461369307026,4.2856966095370624e+17,7000.0
24600.0,-0.04784921824244845,5.6404278748542565,4.338497357265946e+17,7000.0
24700.0,-0.04804491732930786,5.640394243412127,4.3917300111528454e+17,7000.0
24800.0,-0.04824061642915427,5.640360474980626,4.445396330489646e+17,7000.0
24900.0,-0.048436315541831206,5.640326569559747,4.499498074568234e+17,7000.0
25000.0,-0.04863201466718469,5.64029252714948,4.554037002680496e+17,7000.0
25100.0,-0.048827713805063226,5.640258347749816,4.6090148741183174e+17,7000.0
25200.0,-0.0490234129553177,5.640224031360748,4.6644334481735846e+17,7000.0
25300.0,-0.04921911211780136,5.640189577982264,4.720294484138183e+17,7000.0
25400.0,-0.04941481129236977,5.64015498761436,4.7765997413039994e+17,7000.0
25500.0,-0.04961051047888075,5.640120260257024,4.833350978962919e+17,7000.0
25600.0,-0.04980620967719435,5.64008539591025,4.890549956406828e+17,7000.0
25700.0,-0.050001908887172805,5.64005039457403,4.9481984329276134e+17,7000.0
25800.0,-0.05019760810868047,5.640015256248354,5.0062981678171603e+17,7000.0
25900.0,-0.0503933073415838,5.639979980933215,5.064850920367355e+17,7000.0
26000.0,-0.050589006585751314,5.6399445686286045,5.1238584498700826e+17,7000.0
26100.0,-0.05078470584105353,5.6399090193345165,5.18332251561723e+17,7000.0
26200.0,-0.05098040510736296,5.639873333050941,5.2432448769006835e+17,7000.0
26300.0,-0.05117610438455403,5.639837509777872,5.3036272930123283e+17,7000.0
26400.0,-0.05137180367250311,5.639801549515302,5.364471523244051e+17,7000.0
26500.0,-0.05156750297108839,5.639765452263222,5.4257793268877376e+17,7000.0
26600.0,-0.05176320228018992,5.639729218021626,5.4875524632352736e+17,7000.0
26700.0,-0.05195890159968955,5.639692846790505,5.549792691578545e+17,7000.0
