,Radius,Mass,Gravity,Pressure,Density
895,895000.0,1.0564048679463341e+22,-0.8802175974700187,3.5571651831209476,3380
896,896000.0,1.0598071681795561e+22,-0.8810824625544098,3.554187124397514,3380
897,897000.0,1.0632170755657606e+22,-0.8819475953473744,3.55120614152524,3380
898,898000.0,1.066634598599814e+22,-0.882812994657112,3.5482222336032994,3380
899,899000.0,1.0700597457765827e+22,-0.8836786592984475,3.5452353997348705,3380
900,900000.0,1.0734925255909336e+22,-0.8845445880927861,3.542245639027117,3380
901,901000.0,1.076932946537733e+22,-0.8854107798680698,3.5392529505911625,3380
902,902000.0,1.0803810171118472e+22,-0.8862772334587343,3.536257333542072,3380
903,903000.0,1.083836745808143e+22,-0.8871439477056654,3.533258786998827,3380
904,904000.0,1.0873001411214871e+22,-0.8880109214561561,3.530257310084305,3380
905,905000.0,1.0907712115467457e+22,-0.8888781535638649,3.5272529019252596,3380
906,906000.0,1.0942499655787854e+22,-0.8897456428887728,3.5242455616522954,3380
907,907000.0,1.097736411712473e+22,-0.8906133882971422,3.5212352883998514,3380
908,908000.0,1.1012305584426748e+22,-0.8914813886614751,3.5182220813061758,3380
909,909000.0,1.1047324142642573e+22,-0.8923496428604715,3.515205939513307,3380
910,910000.0,1.1082419876720873e+22,-0.8932181497789895,3.512186862167054,3380
911,911000.0,1.1117592871610312e+22,-0.894086908308004,3.5091648484169733,3380
912,912000.0,1.1152843212259554e+22,-0.8949559173445668,3.5061398974163485,3380
913,913000.0,1.1188170983617266e+22,-0.8958251757917667,3.503112008322172,3380
914,914000.0,1.1223576270632112e+22,-0.8966946825586894,3.5000811802951235,3380
915,915000.0,1.1259059158252758e+22,-0.8975644365603795,3.4970474124995494,3380
916,916000.0,1.129461973142787e+22,-0.8984344367177998,3.494010704103443,3380
917,917000.0,1.133025807510611e+22,-0.8993046819577937,3.490971054278426,3380
918,918000.0,1.1365974274236148e+22,-0.9001751712130462,3.4879284621997257,3380
919,919000.0,1.1401768413766646e+22,-0.9010459034220467,3.484882927046159,3380
920,920000.0,1.1437640578646273e+22,-0.9019168775290503,3.481834448000111,3380
921,921000.0,1.1473590853823692e+22,-0.9027880924840401,3.478783024247515,3380
922,922000.0,1.1509619324247567e+22,-0.9036595472426906,3.475728654977835,3380
923,923000.0,1.1545726074866566e+22,-0.9045312407663304,3.4726713393840445,3380
924,924000.0,1.1581911190629352e+22,-0.905403172021906,3.4696110766626105,3380
925,925000.0,1.1618174756484593e+22,-0.9062753399819443,3.4665478660134714,3380
926,926000.0,1.1654516857380952e+22,-0.9071477436245174,3.463481706640021,3380
927,927000.0,1.1690937578267095e+22,-0.9080203819332068,3.4604125977490865,3380
928,928000.0,1.172743700409169e+22,-0.9088932538970668,3.4573405385509144,3380
929,929000.0,1.1764015219803398e+22,-0.9097663585105901,3.454265528259149,3380
930,930000.0,1.1800672310350886e+22,-0.9106396947736722,3.451187566090814,3380
931,931000.0,1.183740836068282e+22,-0.9115132616915774,3.448106651266296,3380
932,932000.0,1.1874223455747864e+22,-0.9123870582749033,3.445022783009327,3380
933,933000.0,1.1911117680494686e+22,-0.9132610835395469,3.4419359605469633,3380
934,934000.0,1.194809111987195e+22,-0.914135336506671,3.4388461831095705,3380
935,935000.0,1.198514385882832e+22,-0.9150098162026693,3.4357534499308056,3380
936,936000.0,1.2022275982312463e+22,-0.915884521659134,3.4326577602475976,3380
937,937000.0,1.2059487575273044e+22,-0.9167594519128224,3.429559113300132,3380
938,938000.0,1.2096778722658727e+22,-0.917634606005623,3.426457508331833,3380
939,939000.0,1.213414950941818e+22,-0.9185099829845239,3.4233529445893454,3380
940,940000.0,1.2171600020500065e+22,-0.9193855819015796,3.420245421322518,3380
941,941000.0,1.220913034085305e+22,-0.9202614018138786,3.4171349377843874,3380
942,942000.0,1.22467405554258e+22,-0.9211374417835116,3.414021493231159,3380
